,totals,symbol,tf,variation,netprofit,profit_percent(%),MDD(%),win trades,loss trades,winrate,W.Avg,W.Max,L.Avg,L.Max,GrossProfit,GrossLoss,ProfitFactor
0,201,XRPBUSDPerp,240,4,51.63,0.05,0.03,6,6,50.0,19.92,46.71,11.32,14.32,119.52,67.89,1.76
0,202,XRPBUSDPerp,240,5,-61.84,-0.06,0.1,2,9,18.18,21.3,31.91,11.61,37.81,42.61,104.45,0.41
0,203,XRPBUSDPerp,240,6,-90.56,-0.09,0.09,0,7,0.0,0.0,0.0,12.94,37.81,0.0,90.56,0.0
0,204,XRPBUSDPerp,360,1,-53.73,-0.05,0.05,0,2,0.0,0.0,0.0,26.86,29.69,0.0,53.73,0.0
0,205,XRPBUSDPerp,360,2,-29.69,-0.03,0.03,0,1,0.0,0.0,0.0,29.69,29.69,0.0,29.69,0.0
0,206,XRPBUSDPerp,360,3,-103.79,-0.1,0.23,6,23,20.69,39.85,81.36,14.91,32.31,239.09,342.88,0.7
0,207,XRPBUSDPerp,360,4,-14.1,-0.01,0.05,3,9,25.0,31.33,55.22,12.01,23.96,93.98,108.08,0.87
0,208,XRPBUSDPerp,360,5,-69.36,-0.07,0.07,0,3,0.0,0.0,0.0,23.12,29.69,0.0,69.36,0.0
0,209,XRPBUSDPerp,360,6,-29.69,-0.03,0.03,0,1,0.0,0.0,0.0,29.69,29.69,0.0,29.69,0.0
0,210,LDOBUSDPerp,5,1,17.8,0.02,0.06,68,181,27.31,6.46,32.09,2.33,9.71,439.05,421.25,1.04
0,211,LDOBUSDPerp,5,2,15.31,0.02,0.04,25,65,27.78,8.02,32.09,2.85,8.23,200.62,185.31,1.08
0,212,LDOBUSDPerp,5,3,-673.94,-0.67,0.72,318,685,31.7,5.08,46.33,3.34,24.92,1616.93,2290.87,0.71
0,213,LDOBUSDPerp,5,4,-204.19,-0.2,0.29,103,207,33.23,7.02,46.55,4.48,25.04,722.92,927.11,0.78
0,214,LDOBUSDPerp,5,5,19.51,0.02,0.07,80,225,26.23,6.69,37.15,2.29,9.71,534.85,515.35,1.04
0,215,LDOBUSDPerp,5,6,14.94,0.01,0.04,28,79,26.17,8.37,34.08,2.78,8.23,234.37,219.43,1.07
0,216,LDOBUSDPerp,15,1,112.01,0.11,0.05,16,44,26.67,18.6,52.51,4.22,22.2,297.68,185.67,1.6
0,217,LDOBUSDPerp,15,2,129.26,0.13,0.05,8,15,34.78,27.34,52.52,5.97,22.2,218.75,89.49,2.44
0,218,LDOBUSDPerp,15,3,-328.57,-0.33,0.35,102,219,31.78,8.83,33.42,5.61,18.71,901.1,1229.67,0.73
0,219,LDOBUSDPerp,15,4,-207.32,-0.21,0.21,31,75,29.25,11.71,33.46,7.6,18.11,362.94,570.26,0.64
0,220,LDOBUSDPerp,15,5,154.57,0.15,0.07,19,54,26.03,19.42,80.96,3.97,16.45,369.04,214.47,1.72
0,221,LDOBUSDPerp,15,6,173.65,0.17,0.03,10,18,35.71,27.26,80.98,5.5,16.45,272.62,98.97,2.75
0,222,LDOBUSDPerp,30,1,77.5,0.08,0.08,11,23,32.35,21.62,81.04,6.97,20.42,237.8,160.3,1.48
0,223,LDOBUSDPerp,30,2,33.74,0.03,0.08,4,13,23.53,40.27,81.0,9.8,20.41,161.07,127.34,1.26
0,224,LDOBUSDPerp,30,3,-24.42,-0.02,0.13,49,99,33.11,15.13,50.3,7.74,30.9,741.5,765.92,0.97
0,225,LDOBUSDPerp,30,4,21.44,0.02,0.13,16,29,35.56,19.83,40.84,10.2,25.08,317.35,295.92,1.07
0,226,LDOBUSDPerp,30,5,47.11,0.05,0.08,13,34,27.66,20.78,81.02,6.56,20.41,270.17,223.06,1.21
0,227,LDOBUSDPerp,30,6,5.22,0.01,0.08,4,17,19.05,40.26,80.99,9.17,20.4,161.05,155.83,1.03
0,228,LDOBUSDPerp,60,1,-21.57,-0.02,0.07,4,10,28.57,16.86,55.69,8.9,35.12,67.43,89.0,0.76
0,229,LDOBUSDPerp,60,2,0.74,0.0,0.07,2,4,33.33,29.15,55.7,14.39,35.13,58.3,57.56,1.01
0,230,LDOBUSDPerp,60,3,107.58,0.11,0.09,32,45,41.56,18.02,51.84,10.42,32.97,576.57,468.99,1.23
0,231,LDOBUSDPerp,60,4,59.59,0.06,0.07,11,15,42.31,26.16,51.81,15.21,32.95,287.8,228.2,1.26
0,232,LDOBUSDPerp,60,5,-41.3,-0.04,0.08,4,15,21.05,26.79,95.42,9.9,35.12,107.16,148.46,0.72
0,233,LDOBUSDPerp,60,6,-19.0,-0.02,0.08,2,9,18.18,49.02,95.44,13.0,35.13,98.03,117.03,0.84
0,234,LDOBUSDPerp,120,1,-85.57,-0.09,0.11,2,10,16.67,13.03,23.45,11.16,30.31,26.06,111.63,0.23
0,235,LDOBUSDPerp,120,2,-13.46,-0.01,0.04,2,6,25.0,13.04,23.47,6.59,13.88,26.07,39.53,0.66
0,236,LDOBUSDPerp,120,3,-76.24,-0.08,0.15,8,22,26.67,35.51,63.27,16.38,51.58,284.1,360.34,0.79
0,237,LDOBUSDPerp,120,4,0.02,0.0,0.12,3,7,30.0,57.78,63.32,24.76,51.62,173.33,173.3,1.0
0,238,LDOBUSDPerp,120,5,-107.49,-0.11,0.13,3,11,21.43,10.34,23.45,12.59,30.3,31.02,138.51,0.22
0,239,LDOBUSDPerp,120,6,-16.52,-0.02,0.04,2,6,25.0,14.91,23.47,7.72,14.58,29.82,46.34,0.64
0,240,LDOBUSDPerp,240,1,52.09,0.05,0.09,3,7,30.0,53.2,141.85,15.36,34.6,159.61,107.52,1.48
0,241,LDOBUSDPerp,240,2,52.09,0.05,0.09,3,7,30.0,53.2,141.85,15.36,34.6,159.61,107.52,1.48
0,242,LDOBUSDPerp,240,3,-249.27,-0.25,0.25,0,9,0.0,0.0,0.0,27.7,71.73,0.0,249.27,0.0
0,243,LDOBUSDPerp,240,4,-38.35,-0.04,0.04,0,1,0.0,0.0,0.0,38.35,38.35,0.0,38.35,0.0
0,244,LDOBUSDPerp,240,5,29.53,0.03,0.08,3,7,30.0,44.35,115.28,14.79,34.36,133.04,103.51,1.29
0,245,LDOBUSDPerp,240,6,29.53,0.03,0.08,3,7,30.0,44.35,115.28,14.79,34.36,133.04,103.51,1.29
0,246,LDOBUSDPerp,360,1,185.24,0.19,0.04,2,2,50.0,113.05,153.31,20.43,35.15,226.11,40.87,5.53
0,247,LDOBUSDPerp,360,2,185.24,0.19,0.04,2,2,50.0,113.05,153.31,20.43,35.15,226.11,40.87,5.53
0,248,LDOBUSDPerp,360,3,-87.96,-0.09,0.16,3,7,30.0,22.59,43.13,22.25,38.52,67.76,155.72,0.44
0,249,LDOBUSDPerp,360,4,8.99,0.01,0.01,1,0,100.0,8.99,8.99,-0.0,-0.0,8.99,-0.0,
0,250,LDOBUSDPerp,360,5,172.36,0.17,0.05,2,2,50.0,106.61,140.42,20.43,35.15,213.23,40.86,5.22
0,251,LDOBUSDPerp,360,6,172.36,0.17,0.05,2,2,50.0,106.61,140.42,20.43,35.15,213.23,40.86,5.22
0,252,SOLBUSDPerp,5,1,-46.27,-0.05,0.11,68,178,27.64,4.75,75.35,2.07,14.16,322.79,369.06,0.87
0,253,SOLBUSDPerp,5,2,13.89,0.01,0.02,15,36,29.41,5.38,20.92,1.86,5.24,80.75,66.85,1.21
0,254,SOLBUSDPerp,5,3,-217.23,-0.22,0.27,298,718,29.33,5.45,193.65,2.56,32.21,1622.83,1840.06,0.88
0,255,SOLBUSDPerp,5,4,-170.9,-0.17,0.27,97,224,30.22,4.06,33.39,2.52,9.16,393.58,564.47,0.7
0,256,SOLBUSDPerp,5,5,-47.94,-0.05,0.11,82,236,25.79,5.08,67.35,1.97,14.16,416.58,464.52,0.9
0,257,SOLBUSDPerp,5,6,37.65,0.04,0.03,18,51,26.09,7.04,22.02,1.75,7.23,126.79,89.14,1.42
0,258,SOLBUSDPerp,15,1,-156.54,-0.16,0.22,51,140,26.7,8.16,51.86,4.09,16.89,416.33,572.87,0.73
0,259,SOLBUSDPerp,15,2,-82.19,-0.08,0.12,12,41,22.64,6.17,16.62,3.81,14.3,74.0,156.19,0.47
0,260,SOLBUSDPerp,15,3,-430.98,-0.43,0.53,308,611,33.51,8.51,60.91,4.99,119.87,2620.62,3051.6,0.86
0,261,SOLBUSDPerp,15,4,-66.65,-0.07,0.15,68,135,33.5,7.65,32.1,4.35,16.5,520.02,586.67,0.89
0,262,SOLBUSDPerp,15,5,-197.19,-0.2,0.28,64,167,27.71,7.72,51.85,4.14,17.05,494.28,691.47,0.71
0,263,SOLBUSDPerp,15,6,-116.88,-0.12,0.16,17,54,23.94,5.31,20.54,3.84,17.07,90.34,207.22,0.44
0,264,SOLBUSDPerp,30,1,-56.01,-0.06,0.17,23,61,27.38,11.82,53.5,5.38,28.86,271.88,327.89,0.83
0,265,SOLBUSDPerp,30,2,-53.65,-0.05,0.09,6,26,18.75,15.61,47.58,5.67,28.86,93.68,147.33,0.64
0,266,SOLBUSDPerp,30,3,-595.83,-0.6,0.73,147,359,29.05,13.82,102.71,7.32,35.75,2031.71,2627.54,0.77
0,267,SOLBUSDPerp,30,4,-188.01,-0.19,0.24,29,89,24.58,15.03,61.7,7.01,21.56,435.9,623.92,0.7
0,268,SOLBUSDPerp,30,5,20.89,0.02,0.16,32,83,27.83,14.44,73.61,5.32,28.88,462.15,441.26,1.05
0,269,SOLBUSDPerp,30,6,-65.79,-0.07,0.09,8,33,19.51,15.14,47.57,5.66,28.86,121.08,186.88,0.65
0,270,SOLBUSDPerp,60,1,-9.61,-0.01,0.09,10,27,27.03,21.29,50.69,8.24,24.0,212.93,222.53,0.96
0,271,SOLBUSDPerp,60,2,7.75,0.01,0.05,4,8,33.33,12.95,39.14,5.51,11.46,51.8,44.05,1.18
0,272,SOLBUSDPerp,60,3,-7.1,-0.01,0.48,80,158,33.61,18.92,120.24,9.63,36.76,1513.9,1521.0,1.0
0,273,SOLBUSDPerp,60,4,103.22,0.1,0.11,18,30,37.5,17.96,50.11,7.33,28.39,323.21,219.99,1.47
0,274,SOLBUSDPerp,60,5,53.23,0.05,0.11,14,34,29.17,22.85,52.36,7.84,24.02,319.92,266.7,1.2
0,275,SOLBUSDPerp,60,6,55.17,0.06,0.06,6,10,37.5,19.61,52.36,6.25,14.31,117.66,62.49,1.88
0,276,SOLBUSDPerp,120,1,51.85,0.05,0.06,6,12,33.33,29.57,65.1,10.46,27.18,177.42,125.57,1.41
0,277,SOLBUSDPerp,120,2,-77.96,-0.08,0.09,1,6,14.29,8.47,8.47,14.41,27.16,8.47,86.43,0.1
0,278,SOLBUSDPerp,120,3,-200.14,-0.2,0.38,30,74,28.85,27.98,83.53,14.05,87.75,839.33,1039.47,0.81
0,279,SOLBUSDPerp,120,4,-54.38,-0.05,0.1,6,12,33.33,23.01,53.31,16.04,33.82,138.05,192.42,0.72
0,280,SOLBUSDPerp,120,5,65.01,0.07,0.06,10,18,35.71,23.41,80.35,9.39,30.07,234.11,169.1,1.38
0,281,SOLBUSDPerp,120,6,-68.81,-0.07,0.11,4,8,33.33,12.84,17.7,15.02,30.07,51.36,120.17,0.43
0,282,SOLBUSDPerp,240,1,-186.33,-0.19,0.19,1,13,7.14,6.49,6.49,14.83,33.63,6.49,192.82,0.03
0,283,SOLBUSDPerp,240,2,-110.02,-0.11,0.11,0,6,0.0,0.0,0.0,18.34,33.66,0.0,110.02,0.0
0,284,SOLBUSDPerp,240,3,-52.05,-0.05,0.23,18,33,35.29,30.8,71.09,18.38,52.86,554.35,606.39,0.91
0,285,SOLBUSDPerp,240,4,42.98,0.04,0.04,4,5,44.44,29.05,56.78,14.64,25.87,116.2,73.22,1.59
0,286,SOLBUSDPerp,240,5,-186.33,-0.19,0.19,1,13,7.14,6.49,6.49,14.83,33.63,6.49,192.82,0.03
0,287,SOLBUSDPerp,240,6,-110.02,-0.11,0.11,0,6,0.0,0.0,0.0,18.34,33.66,0.0,110.02,0.0
0,288,SOLBUSDPerp,360,1,25.2,0.03,0.04,3,2,60.0,16.29,26.2,11.84,19.44,48.87,23.67,2.06
0,289,SOLBUSDPerp,360,2,18.3,0.02,0.02,1,1,50.0,22.53,22.53,4.23,4.23,22.53,4.23,5.33
0,290,SOLBUSDPerp,360,3,209.4,0.21,0.19,13,28,31.71,53.49,122.08,17.36,40.81,695.38,485.98,1.43
0,291,SOLBUSDPerp,360,4,176.39,0.18,0.05,3,4,42.86,74.1,122.04,11.48,20.8,222.3,45.91,4.84
0,292,SOLBUSDPerp,360,5,25.2,0.03,0.04,3,2,60.0,16.29,26.2,11.84,19.44,48.87,23.67,2.06
0,293,SOLBUSDPerp,360,6,18.3,0.02,0.02,1,1,50.0,22.53,22.53,4.23,4.23,22.53,4.23,5.33
0,294,MATICBUSDPerp,5,1,-153.47,-0.15,0.16,60,219,21.51,3.79,22.08,1.74,19.92,227.32,380.79,0.6
0,295,MATICBUSDPerp,5,2,-74.13,-0.07,0.12,22,114,16.18,6.54,22.08,1.91,19.93,143.96,218.09,0.66
0,296,MATICBUSDPerp,5,3,-794.49,-0.79,0.8,286,755,27.47,3.13,23.65,2.24,20.73,895.64,1690.13,0.53
0,297,MATICBUSDPerp,5,4,-560.79,-0.56,0.57,145,423,25.53,3.88,23.66,2.65,20.75,562.13,1122.93,0.5
0,298,MATICBUSDPerp,5,5,-210.3,-0.21,0.22,72,268,21.18,3.52,19.06,1.73,19.91,253.3,463.6,0.55
0,299,MATICBUSDPerp,5,6,-99.17,-0.1,0.13,30,135,18.18,5.58,19.08,1.97,19.93,167.3,266.48,0.63
0,300,MATICBUSDPerp,15,1,-10.5,-0.01,0.07,29,74,28.16,7.16,31.0,2.95,21.28,207.63,218.13,0.95
0,301,MATICBUSDPerp,15,2,5.75,0.01,0.06,14,37,27.45,10.68,31.01,3.89,21.28,149.54,143.79,1.04
0,302,MATICBUSDPerp,15,3,-299.24,-0.3,0.35,99,241,29.12,6.44,84.34,3.89,27.36,637.28,936.52,0.68
0,303,MATICBUSDPerp,15,4,-97.91,-0.1,0.19,50,120,29.41,9.42,84.45,4.74,27.39,471.18,569.1,0.83
0,304,MATICBUSDPerp,15,5,38.28,0.04,0.06,43,94,31.39,7.12,38.24,2.85,21.28,306.26,267.98,1.14
0,305,MATICBUSDPerp,15,6,49.32,0.05,0.05,20,48,29.41,10.92,38.25,3.52,21.29,218.49,169.17,1.29
0,306,MATICBUSDPerp,30,1,-27.85,-0.03,0.05,11,23,32.35,6.96,31.62,4.54,8.56,76.61,104.46,0.73
0,307,MATICBUSDPerp,30,2,2.18,0.0,0.04,6,12,33.33,11.0,31.63,5.32,8.54,66.03,63.84,1.03
0,308,MATICBUSDPerp,30,3,-251.62,-0.25,0.28,44,139,24.04,9.39,38.13,4.78,29.6,413.32,664.94,0.62
0,309,MATICBUSDPerp,30,4,-137.34,-0.14,0.17,24,63,27.59,9.98,38.15,5.98,29.61,239.57,376.91,0.64
0,310,MATICBUSDPerp,30,5,-13.65,-0.01,0.05,19,30,38.78,6.09,31.63,4.32,8.56,115.8,129.45,0.89
0,311,MATICBUSDPerp,30,6,2.23,0.0,0.04,10,18,35.71,8.67,31.63,4.69,8.54,86.71,84.48,1.03
0,312,MATICBUSDPerp,60,1,-99.25,-0.1,0.13,4,10,28.57,7.8,20.31,13.04,46.41,31.19,130.44,0.24
0,313,MATICBUSDPerp,60,2,-105.63,-0.11,0.13,2,10,16.67,12.4,20.31,13.04,46.41,24.8,130.43,0.19
0,314,MATICBUSDPerp,60,3,-74.24,-0.07,0.16,17,56,23.29,14.54,55.43,5.74,38.16,247.13,321.36,0.77
0,315,MATICBUSDPerp,60,4,-1.11,-0.0,0.09,10,22,31.25,14.52,55.47,6.65,38.18,145.16,146.27,0.99
0,316,MATICBUSDPerp,60,5,-113.75,-0.11,0.14,5,16,23.81,9.27,20.31,10.01,46.41,46.33,160.08,0.29
0,317,MATICBUSDPerp,60,6,-128.64,-0.13,0.15,2,15,11.76,12.4,20.31,10.23,46.41,24.8,153.43,0.16
0,318,MATICBUSDPerp,120,1,18.47,0.02,0.03,3,2,60.0,12.47,14.36,9.47,17.84,37.41,18.94,1.98
0,319,MATICBUSDPerp,120,2,19.57,0.02,0.03,3,1,75.0,12.47,14.36,17.84,17.84,37.41,17.84,2.1
0,320,MATICBUSDPerp,120,3,-37.75,-0.04,0.15,12,28,30.0,20.35,65.43,10.07,79.4,244.19,281.95,0.87
0,321,MATICBUSDPerp,120,4,-23.37,-0.02,0.08,5,8,38.46,25.14,65.46,18.63,79.42,125.69,149.06,0.84
0,322,MATICBUSDPerp,120,5,-36.02,-0.04,0.04,3,5,37.5,12.47,14.36,14.68,29.17,37.4,73.41,0.51
0,323,MATICBUSDPerp,120,6,-34.92,-0.03,0.04,3,4,42.86,12.47,14.36,18.08,29.17,37.4,72.32,0.52
0,324,MATICBUSDPerp,240,1,-32.81,-0.03,0.05,1,5,16.67,29.72,29.72,12.51,19.21,29.72,62.53,0.48
0,325,MATICBUSDPerp,240,2,-32.81,-0.03,0.05,1,5,16.67,29.72,29.72,12.51,19.21,29.72,62.53,0.48
0,326,MATICBUSDPerp,240,3,13.12,0.01,0.05,6,17,26.09,33.65,54.07,11.1,26.68,201.9,188.78,1.07
0,327,MATICBUSDPerp,240,4,-7.54,-0.01,0.07,2,6,25.0,38.79,54.07,14.19,26.68,77.57,85.11,0.91
0,328,MATICBUSDPerp,240,5,-19.95,-0.02,0.05,2,5,28.57,21.29,29.73,12.51,19.21,42.59,62.54,0.68
0,329,MATICBUSDPerp,240,6,-19.95,-0.02,0.05,2,5,28.57,21.29,29.73,12.51,19.21,42.59,62.54,0.68
0,330,MATICBUSDPerp,360,1,-51.04,-0.05,0.05,0,1,0.0,0.0,0.0,51.04,51.04,0.0,51.04,0.0
0,331,MATICBUSDPerp,360,2,-51.04,-0.05,0.05,0,1,0.0,0.0,0.0,51.04,51.04,0.0,51.04,0.0
0,332,MATICBUSDPerp,360,3,-56.81,-0.06,0.08,3,7,30.0,28.1,34.29,20.16,64.17,84.29,141.1,0.6
0,333,MATICBUSDPerp,360,4,-85.81,-0.09,0.12,1,3,25.0,17.2,17.2,34.34,64.18,17.2,103.02,0.17
0,334,MATICBUSDPerp,360,5,-58.27,-0.06,0.06,0,3,0.0,0.0,0.0,19.42,51.04,0.0,58.27,0.0
0,335,MATICBUSDPerp,360,6,-58.27,-0.06,0.06,0,3,0.0,0.0,0.0,19.42,51.04,0.0,58.27,0.0
0,336,DOGEBUSDPerp,5,1,-69.99,-0.07,0.09,63,193,24.61,5.15,49.8,2.04,26.42,324.53,394.52,0.82
0,337,DOGEBUSDPerp,5,2,-73.59,-0.07,0.09,28,97,22.4,6.64,49.79,2.68,26.42,185.93,259.52,0.72
0,338,DOGEBUSDPerp,5,3,-805.75,-0.81,0.81,246,722,25.41,3.34,54.2,2.26,32.75,822.81,1628.56,0.51
0,339,DOGEBUSDPerp,5,4,-510.37,-0.51,0.55,126,385,24.66,4.46,54.28,2.79,32.8,562.21,1072.58,0.52
0,340,DOGEBUSDPerp,5,5,-85.84,-0.09,0.12,78,228,25.49,4.89,49.8,2.05,26.42,381.69,467.53,0.82
0,341,DOGEBUSDPerp,5,6,-102.03,-0.1,0.11,33,115,22.3,6.15,49.79,2.65,26.42,202.84,304.87,0.67
0,342,DOGEBUSDPerp,15,1,117.11,0.12,0.11,55,104,34.59,8.39,69.85,3.31,29.78,461.25,344.14,1.34
0,343,DOGEBUSDPerp,15,2,3.19,0.0,0.1,9,25,26.47,13.2,64.87,4.62,29.75,118.76,115.57,1.03
0,344,DOGEBUSDPerp,15,3,-1007.04,-1.01,1.02,298,718,29.33,6.65,69.76,4.16,39.48,1981.56,2988.6,0.66
0,345,DOGEBUSDPerp,15,4,-194.88,-0.19,0.24,80,185,30.19,9.06,70.33,4.97,25.68,724.76,919.64,0.79
0,346,DOGEBUSDPerp,15,5,198.94,0.2,0.13,64,132,32.65,10.03,112.25,3.36,29.81,642.05,443.11,1.45
0,347,DOGEBUSDPerp,15,6,89.67,0.09,0.11,11,32,25.58,22.33,112.12,4.88,29.78,245.68,156.01,1.57
0,348,DOGEBUSDPerp,30,1,-39.25,-0.04,0.07,15,36,29.41,7.0,22.59,4.01,10.89,105.02,144.27,0.73
0,349,DOGEBUSDPerp,30,2,-14.9,-0.01,0.04,3,8,27.27,5.67,14.71,3.99,6.31,17.02,31.92,0.53
0,350,DOGEBUSDPerp,30,3,-965.5,-0.97,0.97,108,378,22.22,9.39,38.78,5.24,34.2,1014.47,1979.98,0.51
0,351,DOGEBUSDPerp,30,4,-307.05,-0.31,0.32,27,98,21.6,11.64,39.03,6.34,34.41,314.34,621.39,0.51
0,352,DOGEBUSDPerp,30,5,-100.36,-0.1,0.13,25,51,32.89,7.36,26.18,5.58,41.89,184.11,284.47,0.65
0,353,DOGEBUSDPerp,30,6,-52.63,-0.05,0.08,4,11,26.67,5.29,14.71,6.71,41.89,21.14,73.77,0.29
0,354,DOGEBUSDPerp,60,1,1.52,0.0,0.06,6,21,22.22,15.45,43.61,4.34,14.72,92.72,91.2,1.02
0,355,DOGEBUSDPerp,60,2,20.65,0.02,0.06,2,4,33.33,24.24,43.61,6.96,14.72,48.48,27.83,1.74
0,356,DOGEBUSDPerp,60,3,-227.47,-0.23,0.26,74,172,30.08,14.16,66.85,7.41,27.22,1047.66,1275.13,0.82
0,357,DOGEBUSDPerp,60,4,-50.95,-0.05,0.16,18,36,33.33,15.32,66.92,9.07,27.25,275.67,326.62,0.84
0,358,DOGEBUSDPerp,60,5,-5.87,-0.01,0.07,10,27,27.03,15.6,38.74,5.99,25.35,155.95,161.82,0.96
0,359,DOGEBUSDPerp,60,6,19.79,0.02,0.06,5,5,50.0,14.59,34.66,10.64,25.36,72.97,53.18,1.37
0,360,DOGEBUSDPerp,120,1,70.31,0.07,0.03,5,3,62.5,17.82,42.35,6.26,11.49,89.1,18.78,4.74
0,361,DOGEBUSDPerp,120,2,10.88,0.01,0.03,2,0,100.0,5.44,8.49,-0.0,-0.0,10.88,-0.0,
0,362,DOGEBUSDPerp,120,3,16.18,0.02,0.16,28,73,27.72,22.57,97.11,8.43,33.84,631.89,615.71,1.03
0,363,DOGEBUSDPerp,120,4,-98.05,-0.1,0.1,4,13,23.53,12.45,29.43,11.37,24.96,49.82,147.87,0.34
0,364,DOGEBUSDPerp,120,5,70.6,0.07,0.05,6,7,46.15,20.12,66.74,7.16,13.37,120.72,50.12,2.41
0,365,DOGEBUSDPerp,120,6,1.55,0.0,0.05,3,2,60.0,6.04,8.49,8.29,13.37,18.12,16.57,1.09
0,366,DOGEBUSDPerp,240,1,-46.32,-0.05,0.06,3,9,25.0,7.35,16.94,7.6,21.77,22.06,68.38,0.32
0,367,DOGEBUSDPerp,240,2,-31.16,-0.03,0.04,3,5,37.5,7.35,16.94,10.64,21.78,22.06,53.22,0.41
0,368,DOGEBUSDPerp,240,3,199.4,0.2,0.11,19,26,42.22,29.7,78.95,14.03,31.47,564.25,364.84,1.55
0,369,DOGEBUSDPerp,240,4,-67.12,-0.07,0.08,3,6,33.33,14.07,34.38,18.22,31.4,42.22,109.34,0.39
0,370,DOGEBUSDPerp,240,5,-65.54,-0.07,0.07,3,11,21.43,7.35,16.94,7.96,21.77,22.05,87.59,0.25
0,371,DOGEBUSDPerp,240,6,-30.51,-0.03,0.04,3,5,37.5,7.35,16.94,10.51,21.78,22.06,52.57,0.42
0,372,DOGEBUSDPerp,360,1,21.55,0.02,0.06,2,2,50.0,21.26,29.34,10.48,15.65,42.52,20.97,2.03
0,373,DOGEBUSDPerp,360,2,13.7,0.01,0.06,1,1,50.0,29.34,29.34,15.65,15.65,29.34,15.65,1.87
0,374,DOGEBUSDPerp,360,3,-2.8,-0.0,0.11,9,22,29.03,37.63,92.67,15.52,63.16,338.67,341.47,0.99
0,375,DOGEBUSDPerp,360,4,20.91,0.02,0.06,2,3,40.0,27.65,39.82,11.47,14.7,55.31,34.4,1.61
0,376,DOGEBUSDPerp,360,5,21.55,0.02,0.06,2,2,50.0,21.26,29.34,10.48,15.65,42.52,20.97,2.03
0,377,DOGEBUSDPerp,360,6,13.7,0.01,0.06,1,1,50.0,29.34,29.34,15.65,15.65,29.34,15.65,1.87
0,378,SANDBUSDPerp,5,1,-190.91,-0.19,0.19,49,171,22.27,3.38,19.19,2.08,17.46,165.54,356.45,0.46
0,379,SANDBUSDPerp,5,2,-54.86,-0.05,0.06,12,36,25.0,2.85,8.61,2.47,6.03,34.17,89.03,0.38
0,380,SANDBUSDPerp,5,3,-878.17,-0.88,0.88,297,795,27.2,3.25,18.67,2.32,21.49,965.44,1843.61,0.52
0,381,SANDBUSDPerp,5,4,-202.53,-0.2,0.22,85,206,29.21,3.97,14.96,2.62,18.97,337.87,540.39,0.63
0,382,SANDBUSDPerp,5,5,-275.86,-0.28,0.28,60,232,20.55,3.61,21.7,2.12,17.45,216.59,492.46,0.44
0,383,SANDBUSDPerp,5,6,-65.98,-0.07,0.07,18,53,25.35,3.81,21.75,2.54,8.13,68.66,134.64,0.51
0,384,SANDBUSDPerp,15,1,-81.97,-0.08,0.11,20,48,29.41,6.84,25.68,4.56,36.2,136.74,218.71,0.63
0,385,SANDBUSDPerp,15,2,-82.16,-0.08,0.08,0,15,0.0,0.0,0.0,5.48,36.2,0.0,82.16,0.0
0,386,SANDBUSDPerp,15,3,-311.25,-0.31,0.36,105,256,29.09,6.44,63.59,3.86,26.97,676.58,987.83,0.68
0,387,SANDBUSDPerp,15,4,-78.41,-0.08,0.13,22,64,25.58,9.31,50.51,4.43,20.93,204.83,283.24,0.72
0,388,SANDBUSDPerp,15,5,-47.39,-0.05,0.1,26,58,30.95,7.42,39.0,4.15,36.21,193.04,240.43,0.8
0,389,SANDBUSDPerp,15,6,-88.12,-0.09,0.09,1,18,5.26,3.85,3.85,5.11,36.2,3.85,91.97,0.04
0,390,SANDBUSDPerp,30,1,120.99,0.12,0.05,5,20,20.0,44.45,82.98,5.06,13.57,222.24,101.25,2.19
0,391,SANDBUSDPerp,30,2,77.18,0.08,0.02,2,7,22.22,53.44,62.68,4.24,8.01,106.87,29.69,3.6
0,392,SANDBUSDPerp,30,3,-151.21,-0.15,0.36,47,130,26.55,11.2,56.6,5.21,35.15,526.3,677.5,0.78
0,393,SANDBUSDPerp,30,4,101.04,0.1,0.03,15,16,48.39,12.69,33.31,5.59,16.3,190.41,89.38,2.13
0,394,SANDBUSDPerp,30,5,250.25,0.25,0.07,8,29,21.62,48.16,100.88,4.66,13.58,385.25,135.0,2.85
0,395,SANDBUSDPerp,30,6,126.56,0.13,0.03,2,9,18.18,81.74,100.75,4.1,8.02,163.47,36.91,4.43
0,396,SANDBUSDPerp,60,1,-14.61,-0.01,0.06,5,7,41.67,8.22,22.76,7.96,15.15,41.08,55.69,0.74
0,397,SANDBUSDPerp,60,2,25.73,0.03,0.01,2,0,100.0,12.87,22.76,-0.0,-0.0,25.73,-0.0,
0,398,SANDBUSDPerp,60,3,123.44,0.12,0.08,29,57,33.72,16.64,91.53,6.3,20.31,482.7,359.26,1.34
0,399,SANDBUSDPerp,60,4,50.87,0.05,0.06,6,14,30.0,24.91,61.16,7.04,12.91,149.45,98.58,1.52
0,400,SANDBUSDPerp,60,5,-32.49,-0.03,0.06,6,10,37.5,7.23,22.75,7.59,15.14,43.37,75.86,0.57
0,401,SANDBUSDPerp,60,6,18.65,0.02,0.01,2,1,66.67,12.87,22.76,7.09,7.09,25.73,7.09,3.63
0,402,SANDBUSDPerp,120,1,-29.46,-0.03,0.04,0,4,0.0,0.0,0.0,7.36,14.09,0.0,29.46,0.0
