,totals,symbol,tf,variation,netprofit,profit_percent(%),MDD(%),win trades,loss trades,winrate,W.Avg,W.Max,L.Avg,L.Max,GrossProfit,GrossLoss,ProfitFactor
0,112,BNBBUSDPerp,120,5,114.01,0.11,0.01,3,1,75.0,39.69,101.0,5.07,5.07,119.08,5.07,23.49
0,113,BNBBUSDPerp,120,6,114.01,0.11,0.01,3,1,75.0,39.69,101.0,5.07,5.07,119.08,5.07,23.49
0,114,BNBBUSDPerp,240,1,-92.82,-0.09,0.09,1,3,25.0,7.16,7.16,33.33,55.6,7.16,99.98,0.07
0,115,BNBBUSDPerp,240,2,-37.24,-0.04,0.07,1,2,33.33,7.16,7.16,22.2,23.09,7.16,44.4,0.16
0,116,BNBBUSDPerp,240,3,-37.24,-0.04,0.07,1,2,33.33,7.16,7.16,22.2,23.09,7.16,44.4,0.16
0,117,BNBBUSDPerp,240,4,-92.82,-0.09,0.09,1,3,25.0,7.16,7.16,33.33,55.6,7.16,99.98,0.07
0,118,BNBBUSDPerp,240,5,-37.24,-0.04,0.07,1,2,33.33,7.16,7.16,22.2,23.09,7.16,44.4,0.16
0,119,BNBBUSDPerp,240,6,-37.24,-0.04,0.07,1,2,33.33,7.16,7.16,22.2,23.09,7.16,44.4,0.16
0,120,BNBBUSDPerp,360,1,-67.73,-0.07,0.08,0,3,0.0,0.0,0.0,22.58,35.99,0.0,67.73,0.0
0,121,BNBBUSDPerp,360,2,-61.48,-0.06,0.06,0,2,0.0,0.0,0.0,30.74,35.99,0.0,61.48,0.0
0,122,BNBBUSDPerp,360,3,-61.48,-0.06,0.06,0,2,0.0,0.0,0.0,30.74,35.99,0.0,61.48,0.0
0,123,BNBBUSDPerp,360,4,-67.73,-0.07,0.08,0,3,0.0,0.0,0.0,22.58,35.99,0.0,67.73,0.0
0,124,BNBBUSDPerp,360,5,-61.48,-0.06,0.06,0,2,0.0,0.0,0.0,30.74,35.99,0.0,61.48,0.0
0,125,BNBBUSDPerp,360,6,-61.48,-0.06,0.06,0,2,0.0,0.0,0.0,30.74,35.99,0.0,61.48,0.0
0,126,ADABUSDPerp,5,1,-3.11,-0.0,0.03,23,40,36.51,3.74,16.31,2.23,10.11,86.07,89.18,0.97
0,127,ADABUSDPerp,5,2,-18.37,-0.02,0.05,21,39,35.0,3.34,10.58,2.27,10.11,70.15,88.52,0.79
0,128,ADABUSDPerp,5,3,-15.68,-0.02,0.05,21,38,35.59,3.37,11.49,2.27,10.11,70.67,86.35,0.82
0,129,ADABUSDPerp,5,4,2.17,0.0,0.03,19,26,42.22,3.46,16.31,2.44,10.11,65.71,63.54,1.03
0,130,ADABUSDPerp,5,5,-16.59,-0.02,0.05,17,26,39.53,2.76,10.58,2.44,10.11,46.95,63.53,0.74
0,131,ADABUSDPerp,5,6,-18.15,-0.02,0.05,17,26,39.53,2.67,10.58,2.44,10.11,45.38,63.53,0.71
0,132,ADABUSDPerp,15,1,-9.48,-0.01,0.06,20,27,42.55,6.49,22.2,5.16,18.36,129.82,139.29,0.93
0,133,ADABUSDPerp,15,2,-19.66,-0.02,0.06,19,26,42.22,6.26,22.2,5.33,18.36,118.86,138.52,0.86
0,134,ADABUSDPerp,15,3,-18.08,-0.02,0.06,19,26,42.22,6.34,15.59,5.33,18.36,120.44,138.52,0.87
0,135,ADABUSDPerp,15,4,-26.15,-0.03,0.06,16,24,40.0,6.77,22.2,5.6,18.36,108.29,134.45,0.81
0,136,ADABUSDPerp,15,5,-28.79,-0.03,0.06,16,24,40.0,6.6,22.2,5.6,18.36,105.65,134.44,0.79
0,137,ADABUSDPerp,15,6,-27.21,-0.03,0.06,16,24,40.0,6.7,15.59,5.6,18.36,107.23,134.45,0.8
0,138,ADABUSDPerp,30,1,21.56,0.02,0.06,9,12,42.86,13.65,59.66,8.44,22.14,122.88,101.32,1.21
0,139,ADABUSDPerp,30,2,5.45,0.01,0.07,7,12,36.84,15.25,59.65,8.44,22.13,106.75,101.31,1.05
0,140,ADABUSDPerp,30,3,5.45,0.01,0.07,7,12,36.84,15.25,59.65,8.44,22.13,106.75,101.31,1.05
0,141,ADABUSDPerp,30,4,13.44,0.01,0.07,7,11,38.89,15.92,59.66,8.91,22.14,111.47,98.03,1.14
0,142,ADABUSDPerp,30,5,-2.68,-0.0,0.07,5,11,31.25,19.07,59.65,8.91,22.13,95.34,98.02,0.97
0,143,ADABUSDPerp,30,6,-2.68,-0.0,0.07,5,11,31.25,19.07,59.65,8.91,22.13,95.34,98.02,0.97
0,144,ADABUSDPerp,60,1,-120.91,-0.12,0.15,2,8,20.0,35.42,58.64,23.97,83.45,70.83,191.74,0.37
0,145,ADABUSDPerp,60,2,-127.94,-0.13,0.15,2,7,22.22,28.94,45.68,26.55,83.45,57.87,185.82,0.31
0,146,ADABUSDPerp,60,3,-127.94,-0.13,0.15,2,7,22.22,28.94,45.68,26.55,83.45,57.87,185.82,0.31
0,147,ADABUSDPerp,60,4,-120.91,-0.12,0.15,2,8,20.0,35.42,58.64,23.97,83.45,70.83,191.74,0.37
0,148,ADABUSDPerp,60,5,-127.94,-0.13,0.15,2,7,22.22,28.94,45.68,26.55,83.45,57.87,185.82,0.31
0,149,ADABUSDPerp,60,6,-127.94,-0.13,0.15,2,7,22.22,28.94,45.68,26.55,83.45,57.87,185.82,0.31
0,150,ADABUSDPerp,120,1,29.68,0.03,0.03,3,3,50.0,28.29,72.46,18.39,24.77,84.86,55.18,1.54
0,151,ADABUSDPerp,120,2,27.6,0.03,0.03,3,3,50.0,27.6,70.39,18.39,24.77,82.79,55.18,1.5
0,152,ADABUSDPerp,120,3,27.6,0.03,0.03,3,3,50.0,27.6,70.39,18.39,24.77,82.79,55.18,1.5
0,153,ADABUSDPerp,120,4,29.68,0.03,0.03,3,3,50.0,28.29,72.46,18.39,24.77,84.86,55.18,1.54
0,154,ADABUSDPerp,120,5,27.6,0.03,0.03,3,3,50.0,27.6,70.39,18.39,24.77,82.79,55.18,1.5
0,155,ADABUSDPerp,120,6,27.6,0.03,0.03,3,3,50.0,27.6,70.39,18.39,24.77,82.79,55.18,1.5
0,156,ADABUSDPerp,240,1,23.41,0.02,0.05,2,2,50.0,38.31,69.08,26.6,45.96,76.61,53.2,1.44
0,157,ADABUSDPerp,240,2,23.41,0.02,0.05,2,2,50.0,38.31,69.08,26.6,45.96,76.61,53.2,1.44
0,158,ADABUSDPerp,240,3,30.65,0.03,0.05,2,1,66.67,38.31,69.08,45.96,45.96,76.61,45.96,1.67
0,159,ADABUSDPerp,240,4,23.41,0.02,0.05,2,2,50.0,38.31,69.08,26.6,45.96,76.61,53.2,1.44
0,160,ADABUSDPerp,240,5,23.41,0.02,0.05,2,2,50.0,38.31,69.08,26.6,45.96,76.61,53.2,1.44
0,161,ADABUSDPerp,240,6,30.65,0.03,0.05,2,1,66.67,38.31,69.08,45.96,45.96,76.61,45.96,1.67
0,162,ADABUSDPerp,360,1,-37.02,-0.04,0.06,1,2,33.33,8.71,8.71,22.87,29.89,8.71,45.73,0.19
0,163,ADABUSDPerp,360,2,-37.02,-0.04,0.06,1,2,33.33,8.71,8.71,22.87,29.89,8.71,45.73,0.19
0,164,ADABUSDPerp,360,3,-37.02,-0.04,0.06,1,2,33.33,8.71,8.71,22.87,29.89,8.71,45.73,0.19
0,165,ADABUSDPerp,360,4,-37.02,-0.04,0.06,1,2,33.33,8.71,8.71,22.87,29.89,8.71,45.73,0.19
0,166,ADABUSDPerp,360,5,-37.02,-0.04,0.06,1,2,33.33,8.71,8.71,22.87,29.89,8.71,45.73,0.19
0,167,ADABUSDPerp,360,6,-37.02,-0.04,0.06,1,2,33.33,8.71,8.71,22.87,29.89,8.71,45.73,0.19
0,168,XRPBUSDPerp,5,1,-22.85,-0.02,0.04,17,37,31.48,4.6,35.6,2.73,10.91,78.25,101.11,0.77
0,169,XRPBUSDPerp,5,2,-27.62,-0.03,0.05,16,35,31.37,4.43,35.6,2.82,10.91,70.93,98.55,0.72
0,170,XRPBUSDPerp,5,3,-13.16,-0.01,0.05,17,32,34.69,4.26,35.6,2.67,10.91,72.35,85.51,0.85
0,171,XRPBUSDPerp,5,4,-41.97,-0.04,0.04,5,19,20.83,1.64,6.66,2.64,10.88,8.18,50.15,0.16
0,172,XRPBUSDPerp,5,5,-37.79,-0.04,0.04,5,19,20.83,2.47,10.84,2.64,10.88,12.36,50.15,0.25
0,173,XRPBUSDPerp,5,6,-22.46,-0.02,0.03,6,16,27.27,2.44,10.84,2.32,10.88,14.65,37.11,0.39
0,174,XRPBUSDPerp,15,1,-61.67,-0.06,0.1,17,37,31.48,6.68,44.49,4.74,15.62,113.61,175.28,0.65
0,175,XRPBUSDPerp,15,2,-53.14,-0.05,0.09,17,34,33.33,6.23,44.49,4.68,15.62,105.9,159.05,0.67
0,176,XRPBUSDPerp,15,3,-46.62,-0.05,0.08,16,33,32.65,6.72,44.49,4.67,15.62,107.47,154.09,0.7
0,177,XRPBUSDPerp,15,4,-102.39,-0.1,0.12,10,30,25.0,2.99,12.09,4.41,13.0,29.95,132.34,0.23
0,178,XRPBUSDPerp,15,5,-91.54,-0.09,0.1,10,28,26.32,2.73,9.46,4.24,13.0,27.32,118.85,0.23
0,179,XRPBUSDPerp,15,6,-87.32,-0.09,0.1,9,27,25.0,2.95,9.59,4.22,13.0,26.57,113.89,0.23
0,180,XRPBUSDPerp,30,1,-48.63,-0.05,0.07,8,14,36.36,6.95,21.04,7.44,27.24,55.59,104.22,0.53
0,181,XRPBUSDPerp,30,2,-24.91,-0.02,0.06,8,13,38.1,9.53,29.2,7.78,27.24,76.25,101.16,0.75
0,182,XRPBUSDPerp,30,3,-24.91,-0.02,0.06,8,13,38.1,9.53,29.2,7.78,27.24,76.25,101.16,0.75
0,183,XRPBUSDPerp,30,4,-60.47,-0.06,0.07,6,10,37.5,4.95,19.73,9.02,27.24,29.73,90.2,0.33
0,184,XRPBUSDPerp,30,5,-47.95,-0.05,0.06,6,9,40.0,6.53,29.2,9.68,27.25,39.2,87.15,0.45
0,185,XRPBUSDPerp,30,6,-47.95,-0.05,0.06,6,9,40.0,6.53,29.2,9.68,27.25,39.2,87.15,0.45
0,186,XRPBUSDPerp,60,1,-27.63,-0.03,0.06,3,6,33.33,13.74,28.33,11.47,49.99,41.21,68.83,0.6
0,187,XRPBUSDPerp,60,2,-27.63,-0.03,0.06,3,6,33.33,13.74,28.33,11.47,49.99,41.21,68.83,0.6
0,188,XRPBUSDPerp,60,3,-27.63,-0.03,0.06,3,6,33.33,13.74,28.33,11.47,49.99,41.21,68.83,0.6
0,189,XRPBUSDPerp,60,4,-52.35,-0.05,0.06,2,5,28.57,6.44,6.77,13.05,49.98,12.88,65.23,0.2
0,190,XRPBUSDPerp,60,5,-52.35,-0.05,0.06,2,5,28.57,6.44,6.77,13.05,49.98,12.88,65.23,0.2
0,191,XRPBUSDPerp,60,6,-52.35,-0.05,0.06,2,5,28.57,6.44,6.77,13.05,49.98,12.88,65.23,0.2
0,192,XRPBUSDPerp,120,1,25.04,0.03,0.04,5,5,50.0,16.99,35.12,11.98,23.21,84.96,59.92,1.42
0,193,XRPBUSDPerp,120,2,39.29,0.04,0.04,5,5,50.0,19.84,38.47,11.98,23.21,99.21,59.92,1.66
0,194,XRPBUSDPerp,120,3,39.29,0.04,0.04,5,5,50.0,19.84,38.47,11.98,23.21,99.21,59.92,1.66
0,195,XRPBUSDPerp,120,4,21.47,0.02,0.04,4,5,44.44,20.35,35.12,11.98,23.21,81.39,59.92,1.36
0,196,XRPBUSDPerp,120,5,35.71,0.04,0.04,4,5,44.44,23.91,38.47,11.98,23.21,95.63,59.92,1.6
0,197,XRPBUSDPerp,120,6,35.71,0.04,0.04,4,5,44.44,23.91,38.47,11.98,23.21,95.63,59.92,1.6
0,198,XRPBUSDPerp,240,1,12.03,0.01,0.07,4,4,50.0,22.21,38.71,19.2,25.05,88.82,76.79,1.16
0,199,XRPBUSDPerp,240,2,37.08,0.04,0.05,4,3,57.14,22.21,38.71,17.25,24.87,88.83,51.74,1.72
0,200,XRPBUSDPerp,240,3,79.2,0.08,0.04,4,3,57.14,32.74,69.87,17.25,24.87,130.95,51.75,2.53
0,201,XRPBUSDPerp,240,4,12.03,0.01,0.07,4,4,50.0,22.21,38.71,19.2,25.05,88.82,76.79,1.16
