,totals,symbol,tf,variation,netprofit,profit_percent(%),MDD(%),win trades,loss trades,winrate,W.Avg,W.Max,L.Avg,L.Max,GrossProfit,GrossLoss,ProfitFactor
0,17,BTCBUSDPerp,30,2,-568.87,-0.57,0.69,75,314,19.28,13.96,36.94,5.15,25.2,1046.9,1615.76,0.65
0,18,BTCBUSDPerp,30,3,-28.7,-0.03,0.04,3,10,23.08,3.59,7.12,3.95,8.15,10.77,39.47,0.27
0,19,BTCBUSDPerp,30,4,-6.94,-0.01,0.04,3,10,23.08,10.85,23.62,3.95,8.15,32.54,39.48,0.82
0,20,BTCBUSDPerp,30,5,-20.87,-0.02,0.12,51,102,33.33,9.62,37.01,5.01,25.19,490.5,511.37,0.96
0,21,BTCBUSDPerp,30,6,-21.98,-0.02,0.18,34,111,23.45,16.43,37.0,5.23,25.2,558.69,580.68,0.96
0,22,BTCBUSDPerp,30,7,-5.72,-0.01,0.01,2,5,28.57,3.71,7.12,2.63,7.67,7.42,13.14,0.56
0,23,BTCBUSDPerp,30,8,16.05,0.02,0.01,2,5,28.57,14.6,23.62,2.63,7.68,29.19,13.14,2.22
0,24,BTCBUSDPerp,60,1,-232.47,-0.23,0.31,53,142,27.18,13.96,47.95,6.85,52.57,739.86,972.33,0.76
0,25,BTCBUSDPerp,60,2,-418.57,-0.42,0.5,29,144,16.76,20.71,47.94,7.08,52.51,600.7,1019.26,0.59
0,26,BTCBUSDPerp,60,3,-9.4,-0.01,0.02,2,5,28.57,4.45,7.66,3.66,5.76,8.89,18.29,0.49
0,27,BTCBUSDPerp,60,4,7.85,0.01,0.02,2,5,28.57,13.07,14.49,3.66,5.76,26.14,18.29,1.43
0,28,BTCBUSDPerp,60,5,-67.03,-0.07,0.14,15,58,20.55,17.92,47.95,5.79,21.36,268.78,335.81,0.8
0,29,BTCBUSDPerp,60,6,-74.27,-0.07,0.2,10,56,15.15,27.5,47.94,6.24,21.35,275.04,349.31,0.79
0,30,BTCBUSDPerp,60,7,-15.27,-0.02,0.02,0,4,0.0,0.0,0.0,3.82,5.76,0.0,15.27,0.0
0,31,BTCBUSDPerp,60,8,-15.27,-0.02,0.02,0,4,0.0,0.0,0.0,3.82,5.76,0.0,15.27,0.0
0,32,BTCBUSDPerp,120,1,-95.41,-0.1,0.15,32,73,30.48,18.6,61.21,9.46,35.04,595.21,690.62,0.86
0,33,BTCBUSDPerp,120,2,-207.49,-0.21,0.27,19,80,19.19,30.57,61.21,9.85,51.36,580.78,788.27,0.74
0,34,BTCBUSDPerp,120,3,45.28,0.05,0.01,2,2,50.0,23.86,27.82,1.21,1.78,47.71,2.43,19.63
0,35,BTCBUSDPerp,120,4,13.36,0.01,0.04,1,3,25.0,32.35,32.35,6.33,15.92,32.35,18.99,1.7
0,36,BTCBUSDPerp,120,5,13.55,0.01,0.11,11,28,28.21,23.49,61.21,8.75,25.17,258.44,244.89,1.06
0,37,BTCBUSDPerp,120,6,-42.33,-0.04,0.1,6,33,15.38,39.92,61.21,8.54,25.17,239.54,281.88,0.85
0,38,BTCBUSDPerp,120,7,-1.78,-0.0,0.0,0,1,0.0,0.0,0.0,1.78,1.78,0.0,1.78,0.0
0,39,BTCBUSDPerp,120,8,-1.78,-0.0,0.0,0,1,0.0,0.0,0.0,1.78,1.78,0.0,1.78,0.0
0,40,BTCBUSDPerp,240,1,232.94,0.23,0.07,17,33,34.0,37.13,60.78,12.07,46.44,631.25,398.31,1.58
0,41,BTCBUSDPerp,240,2,238.81,0.24,0.17,13,33,28.26,54.01,158.73,14.04,71.23,702.13,463.32,1.52
0,42,BTCBUSDPerp,240,3,64.59,0.06,0.02,2,2,50.0,39.72,50.37,7.43,12.33,79.45,14.86,5.35
0,43,BTCBUSDPerp,240,4,42.66,0.04,0.05,2,2,50.0,33.38,50.38,12.05,12.33,66.76,24.11,2.77
0,44,BTCBUSDPerp,240,5,142.28,0.14,0.07,6,9,40.0,43.16,55.29,12.97,33.19,258.98,116.71,2.22
0,45,BTCBUSDPerp,240,6,116.68,0.12,0.14,5,8,38.46,53.96,92.33,19.14,71.25,269.82,153.14,1.76
0,46,BTCBUSDPerp,240,7,64.59,0.06,0.02,2,2,50.0,39.72,50.37,7.43,12.33,79.45,14.86,5.35
0,47,BTCBUSDPerp,240,8,42.66,0.04,0.05,2,2,50.0,33.38,50.38,12.05,12.33,66.76,24.11,2.77
0,48,BTCBUSDPerp,360,1,-170.19,-0.17,0.18,13,29,30.95,33.28,56.51,20.79,50.95,432.61,602.8,0.72
0,49,BTCBUSDPerp,360,2,-431.35,-0.43,0.44,8,34,19.05,44.65,56.42,23.19,66.86,357.24,788.58,0.45
0,50,BTCBUSDPerp,360,3,-1.08,-0.0,0.04,1,2,33.33,35.17,35.17,18.13,27.89,35.17,36.25,0.97
0,51,BTCBUSDPerp,360,4,-1.08,-0.0,0.04,1,2,33.33,35.17,35.17,18.13,27.89,35.17,36.25,0.97
0,52,BTCBUSDPerp,360,5,-55.1,-0.06,0.09,6,11,35.29,40.3,56.53,26.99,50.98,241.82,296.92,0.81
0,53,BTCBUSDPerp,360,6,-305.7,-0.31,0.32,3,14,17.65,44.45,56.44,31.36,66.89,133.36,439.07,0.3
0,54,BTCBUSDPerp,360,7,-1.08,-0.0,0.04,1,2,33.33,35.17,35.17,18.13,27.89,35.17,36.25,0.97
0,55,BTCBUSDPerp,360,8,-1.08,-0.0,0.04,1,2,33.33,35.17,35.17,18.13,27.89,35.17,36.25,0.97
0,56,ETHBUSDPerp,5,1,-402.38,-0.4,0.42,161,443,26.66,2.46,28.18,1.8,13.97,395.51,797.88,0.5
0,57,ETHBUSDPerp,5,2,-458.31,-0.46,0.48,98,442,18.15,4.03,28.17,1.93,13.96,395.09,853.4,0.46
0,58,ETHBUSDPerp,5,3,-1.88,-0.0,0.0,1,2,33.33,0.1,0.1,0.99,1.36,0.1,1.98,0.05
0,59,ETHBUSDPerp,5,4,-1.88,-0.0,0.0,1,2,33.33,0.1,0.1,0.99,1.36,0.1,1.98,0.05
0,60,ETHBUSDPerp,5,5,-200.88,-0.2,0.21,52,176,22.81,2.22,18.97,1.8,11.58,115.47,316.34,0.37
0,61,ETHBUSDPerp,5,6,-226.97,-0.23,0.23,29,169,14.65,3.58,18.97,1.96,11.57,103.73,330.7,0.31
0,64,ETHBUSDPerp,15,1,-504.71,-0.5,0.51,186,438,29.81,6.87,26.69,4.07,55.81,1278.1,1782.8,0.72
0,65,ETHBUSDPerp,15,2,-530.83,-0.53,0.55,115,459,20.03,12.58,45.01,4.31,55.81,1446.67,1977.5,0.73
0,66,ETHBUSDPerp,15,3,-6.99,-0.01,0.01,0,2,0.0,0.0,0.0,3.49,4.29,0.0,6.99,0.0
0,67,ETHBUSDPerp,15,4,-6.99,-0.01,0.01,0,2,0.0,0.0,0.0,3.49,4.29,0.0,6.99,0.0
0,68,ETHBUSDPerp,15,5,-220.16,-0.22,0.23,66,173,27.62,6.13,25.16,3.61,14.99,404.83,625.0,0.65
0,69,ETHBUSDPerp,15,6,-220.66,-0.22,0.25,43,181,19.2,10.57,25.16,3.73,14.99,454.39,675.06,0.67
0,72,ETHBUSDPerp,30,1,-479.64,-0.48,0.51,94,241,28.06,11.08,48.75,6.31,57.25,1041.41,1521.04,0.68
0,73,ETHBUSDPerp,30,2,-514.37,-0.51,0.54,59,253,18.91,19.28,48.72,6.53,57.21,1137.25,1651.62,0.69
0,74,ETHBUSDPerp,30,3,-11.3,-0.01,0.01,1,4,20.0,4.83,4.83,4.03,8.22,4.83,16.13,0.3
0,75,ETHBUSDPerp,30,4,-1.19,-0.0,0.01,2,3,40.0,6.86,8.9,4.97,8.22,13.72,14.91,0.92
0,76,ETHBUSDPerp,30,5,-294.11,-0.29,0.33,37,105,26.06,10.26,29.48,6.42,20.04,379.71,673.82,0.56
0,77,ETHBUSDPerp,30,6,-385.91,-0.39,0.41,19,116,14.07,20.07,36.11,6.61,21.63,381.25,767.16,0.5
0,78,ETHBUSDPerp,30,7,-6.7,-0.01,0.01,0,2,0.0,0.0,0.0,3.35,4.24,0.0,6.7,0.0
0,79,ETHBUSDPerp,30,8,-6.7,-0.01,0.01,0,2,0.0,0.0,0.0,3.35,4.24,0.0,6.7,0.0
0,80,ETHBUSDPerp,60,1,-192.25,-0.19,0.36,49,108,31.21,16.67,47.82,9.34,33.56,816.95,1009.2,0.81
0,81,ETHBUSDPerp,60,2,-447.98,-0.45,0.55,29,116,20.0,25.01,75.99,10.11,33.54,725.26,1173.24,0.62
0,82,ETHBUSDPerp,60,3,31.95,0.03,0.0,2,0,100.0,15.97,31.62,-0.0,-0.0,31.95,-0.0,
0,83,ETHBUSDPerp,60,4,-31.29,-0.03,0.06,1,1,50.0,0.33,0.33,31.62,31.62,0.33,31.62,0.01
0,84,ETHBUSDPerp,60,5,-84.69,-0.08,0.25,21,55,27.63,19.03,34.54,8.8,24.69,399.57,484.26,0.83
0,85,ETHBUSDPerp,60,6,-275.61,-0.28,0.37,10,58,14.71,28.58,49.1,9.68,24.67,285.76,561.37,0.51
0,88,ETHBUSDPerp,120,1,-369.48,-0.37,0.37,15,61,19.74,27.63,61.06,12.85,52.65,414.44,783.92,0.53
0,89,ETHBUSDPerp,120,2,-530.92,-0.53,0.53,9,64,12.33,32.76,60.27,12.9,52.65,294.83,825.75,0.36
0,90,ETHBUSDPerp,120,3,-3.12,-0.0,0.0,0,1,0.0,0.0,0.0,3.12,3.12,0.0,3.12,0.0
0,91,ETHBUSDPerp,120,4,-3.12,-0.0,0.0,0,1,0.0,0.0,0.0,3.12,3.12,0.0,3.12,0.0
0,92,ETHBUSDPerp,120,5,-270.88,-0.27,0.27,4,27,12.9,36.0,61.07,15.37,52.65,144.01,414.89,0.35
0,93,ETHBUSDPerp,120,6,-396.63,-0.4,0.4,1,28,3.45,29.28,29.28,15.21,52.65,29.28,425.91,0.07
0,94,ETHBUSDPerp,120,7,-3.12,-0.0,0.0,0,1,0.0,0.0,0.0,3.12,3.12,0.0,3.12,0.0
0,95,ETHBUSDPerp,120,8,-3.12,-0.0,0.0,0,1,0.0,0.0,0.0,3.12,3.12,0.0,3.12,0.0
0,96,ETHBUSDPerp,240,1,-155.55,-0.16,0.25,7,32,17.95,46.13,76.83,14.95,34.91,322.89,478.44,0.67
0,97,ETHBUSDPerp,240,2,-155.52,-0.16,0.32,5,34,12.82,77.04,104.22,15.9,36.98,385.19,540.71,0.71
0,98,ETHBUSDPerp,240,3,-11.39,-0.01,0.02,0,1,0.0,0.0,0.0,11.39,11.39,0.0,11.39,0.0
0,99,ETHBUSDPerp,240,4,-11.39,-0.01,0.02,0,1,0.0,0.0,0.0,11.39,11.39,0.0,11.39,0.0
0,100,ETHBUSDPerp,240,5,-28.84,-0.03,0.11,4,14,22.22,48.76,76.83,15.99,28.02,195.04,223.88,0.87
0,101,ETHBUSDPerp,240,6,0.3,0.0,0.15,3,15,16.67,83.13,104.22,16.6,28.03,249.38,249.07,1.0
0,102,ETHBUSDPerp,240,7,-11.39,-0.01,0.02,0,1,0.0,0.0,0.0,11.39,11.39,0.0,11.39,0.0
0,103,ETHBUSDPerp,240,8,-11.39,-0.01,0.02,0,1,0.0,0.0,0.0,11.39,11.39,0.0,11.39,0.0
0,104,ETHBUSDPerp,360,1,-12.55,-0.01,0.2,9,20,31.03,47.3,74.91,21.91,43.53,425.66,438.2,0.97
0,105,ETHBUSDPerp,360,2,-9.31,-0.01,0.2,6,20,23.08,72.09,113.85,22.09,43.54,432.55,441.86,0.98
0,108,ETHBUSDPerp,360,5,-114.45,-0.11,0.16,2,11,15.38,60.9,74.91,21.48,43.53,121.8,236.25,0.52
0,109,ETHBUSDPerp,360,6,-84.62,-0.08,0.16,2,11,15.38,75.85,104.78,21.48,43.54,151.69,236.31,0.64
0,112,BNBBUSDPerp,5,1,-363.76,-0.36,0.37,184,441,29.44,2.13,21.52,1.71,11.09,392.41,756.17,0.52
0,113,BNBBUSDPerp,5,2,-371.67,-0.37,0.38,119,447,21.02,3.72,21.51,1.82,11.09,443.15,814.82,0.54
0,114,BNBBUSDPerp,5,3,-0.72,-0.0,0.0,1,2,33.33,1.88,1.88,1.3,1.83,1.88,2.6,0.72
0,115,BNBBUSDPerp,5,4,-0.72,-0.0,0.0,1,2,33.33,1.88,1.88,1.3,1.83,1.88,2.6,0.72
0,116,BNBBUSDPerp,5,5,-225.44,-0.23,0.23,95,245,27.94,2.43,21.54,1.86,11.1,230.86,456.3,0.51
0,117,BNBBUSDPerp,5,6,-221.76,-0.22,0.22,65,241,21.24,3.94,21.53,1.98,11.1,255.9,477.66,0.54
0,118,BNBBUSDPerp,5,7,-2.6,-0.0,0.0,0,2,0.0,0.0,0.0,1.3,1.83,0.0,2.6,0.0
0,119,BNBBUSDPerp,5,8,-2.6,-0.0,0.0,0,2,0.0,0.0,0.0,1.3,1.83,0.0,2.6,0.0
0,120,BNBBUSDPerp,15,1,-415.62,-0.42,0.42,202,396,33.78,5.53,28.45,3.87,19.1,1117.76,1533.38,0.73
0,121,BNBBUSDPerp,15,2,-486.06,-0.49,0.52,130,410,24.07,9.33,45.38,4.14,19.07,1212.85,1698.91,0.71
0,122,BNBBUSDPerp,15,3,-22.61,-0.02,0.02,1,4,20.0,6.83,6.83,7.36,13.33,6.83,29.43,0.23
0,123,BNBBUSDPerp,15,4,-22.61,-0.02,0.02,1,4,20.0,6.83,6.83,7.36,13.33,6.83,29.43,0.23
0,124,BNBBUSDPerp,15,5,-242.4,-0.24,0.25,89,180,33.09,4.86,16.26,3.75,16.91,432.38,674.78,0.64
0,125,BNBBUSDPerp,15,6,-186.61,-0.19,0.23,58,184,23.97,9.39,30.15,3.97,17.1,544.49,731.1,0.74
0,126,BNBBUSDPerp,15,7,-11.72,-0.01,0.01,0,2,0.0,0.0,0.0,5.86,8.67,0.0,11.72,0.0
0,127,BNBBUSDPerp,15,8,-11.72,-0.01,0.01,0,2,0.0,0.0,0.0,5.86,8.67,0.0,11.72,0.0
0,128,BNBBUSDPerp,30,1,-62.06,-0.06,0.13,110,191,36.54,8.75,25.73,5.37,20.59,962.74,1024.8,0.94
0,129,BNBBUSDPerp,30,2,-195.45,-0.2,0.25,64,208,23.53,14.98,44.17,5.55,20.59,958.94,1154.39,0.83
0,130,BNBBUSDPerp,30,3,-15.0,-0.02,0.02,0,2,0.0,0.0,0.0,7.5,13.22,0.0,15.0,0.0
0,131,BNBBUSDPerp,30,4,-15.0,-0.02,0.02,0,2,0.0,0.0,0.0,7.5,13.22,0.0,15.0,0.0
0,132,BNBBUSDPerp,30,5,-27.57,-0.03,0.13,49,83,37.12,7.81,21.58,4.94,13.24,382.48,410.05,0.93
0,133,BNBBUSDPerp,30,6,-180.85,-0.18,0.2,24,92,20.69,12.59,44.18,5.25,13.23,302.14,482.99,0.63
0,134,BNBBUSDPerp,30,7,-13.22,-0.01,0.02,0,1,0.0,0.0,0.0,13.22,13.22,0.0,13.22,0.0
0,135,BNBBUSDPerp,30,8,-13.22,-0.01,0.02,0,1,0.0,0.0,0.0,13.22,13.22,0.0,13.22,0.0
0,136,BNBBUSDPerp,60,1,-9.26,-0.01,0.16,58,89,39.46,10.45,26.58,6.91,21.88,606.07,615.33,0.98
0,137,BNBBUSDPerp,60,2,-66.6,-0.07,0.17,29,97,23.02,21.68,94.27,7.17,21.88,628.67,695.27,0.9
0,138,BNBBUSDPerp,60,3,-11.81,-0.01,0.01,1,1,50.0,2.04,2.04,13.84,13.84,2.04,13.84,0.15
0,139,BNBBUSDPerp,60,4,-11.81,-0.01,0.01,1,1,50.0,2.04,2.04,13.84,13.84,2.04,13.84,0.15
0,140,BNBBUSDPerp,60,5,-93.49,-0.09,0.16,22,37,37.29,8.13,26.21,7.36,21.88,178.87,272.36,0.66
0,141,BNBBUSDPerp,60,6,-120.77,-0.12,0.19,11,41,21.15,18.45,29.3,7.9,21.88,202.98,323.75,0.63
0,144,BNBBUSDPerp,120,1,-275.73,-0.28,0.34,16,60,21.05,17.98,44.17,9.39,31.04,287.72,563.45,0.51
0,145,BNBBUSDPerp,120,2,-361.28,-0.36,0.43,7,61,10.29,31.73,47.98,9.56,31.02,222.11,583.39,0.38
0,146,BNBBUSDPerp,120,3,-2.74,-0.0,0.0,0,1,0.0,0.0,0.0,2.74,2.74,0.0,2.74,0.0
0,147,BNBBUSDPerp,120,4,-2.74,-0.0,0.0,0,1,0.0,0.0,0.0,2.74,2.74,0.0,2.74,0.0
0,148,BNBBUSDPerp,120,5,-219.75,-0.22,0.24,4,30,11.76,18.31,37.15,9.77,22.19,73.24,293.0,0.25
0,149,BNBBUSDPerp,120,6,-300.64,-0.3,0.32,1,32,3.03,23.16,23.16,10.12,23.26,23.16,323.8,0.07
0,152,BNBBUSDPerp,240,1,-223.07,-0.22,0.24,9,32,21.95,25.92,49.94,14.26,44.75,233.31,456.37,0.51
0,153,BNBBUSDPerp,240,2,-384.17,-0.38,0.4,4,35,10.26,31.07,53.81,14.53,44.75,124.29,508.46,0.24
0,156,BNBBUSDPerp,240,5,-177.38,-0.18,0.19,3,18,14.29,25.84,47.03,14.16,44.75,77.52,254.9,0.3
0,157,BNBBUSDPerp,240,6,-298.25,-0.3,0.31,0,20,0.0,0.0,0.0,14.91,44.75,0.0,298.25,0.0
0,160,BNBBUSDPerp,360,1,-15.12,-0.02,0.11,6,14,30.0,39.67,49.25,18.08,36.82,237.99,253.11,0.94
0,161,BNBBUSDPerp,360,2,-72.64,-0.07,0.13,4,14,22.22,52.26,55.54,20.12,50.72,209.02,281.67,0.74
0,164,BNBBUSDPerp,360,5,-135.03,-0.14,0.14,0,8,0.0,0.0,0.0,16.88,33.88,0.0,135.03,0.0
0,165,BNBBUSDPerp,360,6,-135.03,-0.14,0.14,0,8,0.0,0.0,0.0,16.88,33.88,0.0,135.03,0.0
0,168,ADABUSDPerp,5,1,-331.2,-0.33,0.35,191,399,32.37,2.88,26.77,2.21,9.98,549.22,880.42,0.62
0,169,ADABUSDPerp,5,2,-334.06,-0.33,0.36,136,420,24.46,4.85,26.78,2.36,14.1,659.05,993.11,0.66
0,170,ADABUSDPerp,5,3,-5.47,-0.01,0.01,2,3,40.0,0.6,1.0,2.22,3.36,1.19,6.66,0.18
0,171,ADABUSDPerp,5,4,-5.8,-0.01,0.01,1,4,20.0,1.79,1.79,1.9,3.36,1.79,7.58,0.24
0,172,ADABUSDPerp,5,5,-122.99,-0.12,0.12,48,106,31.17,2.67,6.79,2.37,5.83,128.19,251.19,0.51
0,173,ADABUSDPerp,5,6,-128.27,-0.13,0.13,31,114,21.38,4.89,11.48,2.45,5.83,151.54,279.81,0.54
0,174,ADABUSDPerp,5,7,0.2,0.0,0.0,1,0,100.0,0.2,0.2,-0.0,-0.0,0.2,-0.0,
0,175,ADABUSDPerp,5,8,1.79,0.0,0.0,1,0,100.0,1.79,1.79,-0.0,-0.0,1.79,-0.0,
0,176,ADABUSDPerp,15,1,-298.82,-0.3,0.32,218,399,35.33,7.7,48.05,4.96,25.19,1678.85,1977.66,0.85
0,177,ADABUSDPerp,15,2,-112.75,-0.11,0.23,152,410,27.05,13.1,108.91,5.13,25.23,1991.92,2104.66,0.95
0,178,ADABUSDPerp,15,3,-27.52,-0.03,0.04,3,6,33.33,5.37,11.83,7.27,22.59,16.11,43.64,0.37
0,179,ADABUSDPerp,15,4,-18.19,-0.02,0.04,3,6,33.33,8.48,16.94,7.27,22.59,25.45,43.64,0.58
0,180,ADABUSDPerp,15,5,-23.68,-0.02,0.05,29,47,38.16,6.09,15.17,4.26,10.27,176.47,200.15,0.88
0,181,ADABUSDPerp,15,6,-7.97,-0.01,0.05,19,47,28.79,10.1,25.17,4.25,12.45,191.95,199.92,0.96
0,182,ADABUSDPerp,15,7,-3.93,-0.0,0.01,0,1,0.0,0.0,0.0,3.93,3.93,0.0,3.93,0.0
0,183,ADABUSDPerp,15,8,-3.93,-0.0,0.01,0,1,0.0,0.0,0.0,3.93,3.93,0.0,3.93,0.0
0,184,ADABUSDPerp,30,1,-109.8,-0.11,0.22,120,188,38.96,9.89,33.32,6.9,41.65,1186.79,1296.59,0.92
0,185,ADABUSDPerp,30,2,-291.75,-0.29,0.37,75,200,27.27,16.12,40.04,7.5,41.58,1208.94,1500.69,0.81
0,186,ADABUSDPerp,30,3,-7.28,-0.01,0.01,1,2,33.33,4.5,4.5,5.89,6.92,4.5,11.78,0.38
0,187,ADABUSDPerp,30,4,-7.28,-0.01,0.01,1,2,33.33,4.5,4.5,5.89,6.92,4.5,11.78,0.38
0,188,ADABUSDPerp,30,5,-100.03,-0.1,0.11,20,33,37.74,7.89,27.8,7.81,41.66,157.74,257.76,0.61
0,189,ADABUSDPerp,30,6,-122.89,-0.12,0.13,11,36,23.4,14.13,27.8,7.73,41.65,155.39,278.28,0.56
0,192,ADABUSDPerp,60,1,-335.84,-0.34,0.4,49,101,32.67,12.78,38.61,9.53,28.43,626.41,962.25,0.65
0,193,ADABUSDPerp,60,2,-458.49,-0.46,0.55,25,103,19.53,24.15,76.19,10.31,38.14,603.78,1062.27,0.57
0,194,ADABUSDPerp,60,3,-32.73,-0.03,0.03,0,3,0.0,0.0,0.0,10.91,15.52,0.0,32.73,0.0
0,195,ADABUSDPerp,60,4,-32.73,-0.03,0.03,0,3,0.0,0.0,0.0,10.91,15.52,0.0,32.73,0.0
0,196,ADABUSDPerp,60,5,-130.16,-0.13,0.14,4,16,20.0,3.94,7.74,9.12,24.72,15.76,145.92,0.11
0,197,ADABUSDPerp,60,6,-122.49,-0.12,0.13,2,16,11.11,12.58,21.64,9.23,24.72,25.16,147.66,0.17
0,200,ADABUSDPerp,120,1,-150.66,-0.15,0.21,28,53,34.57,19.03,40.94,12.89,34.31,532.76,683.42,0.78
0,201,ADABUSDPerp,120,2,28.0,0.03,0.27,19,56,25.33,42.15,90.6,13.8,34.32,800.84,772.84,1.04
0,202,ADABUSDPerp,120,3,10.64,0.01,0.01,1,0,100.0,10.64,10.64,-0.0,-0.0,10.64,-0.0,
0,203,ADABUSDPerp,120,4,10.64,0.01,0.01,1,0,100.0,10.64,10.64,-0.0,-0.0,10.64,-0.0,
0,204,ADABUSDPerp,120,5,-93.89,-0.09,0.09,3,13,18.75,24.05,29.7,12.77,23.46,72.14,166.03,0.43
0,205,ADABUSDPerp,120,6,-228.45,-0.23,0.23,0,16,0.0,0.0,0.0,14.28,29.94,0.0,228.45,0.0
0,208,ADABUSDPerp,240,1,-182.12,-0.18,0.21,7,20,25.93,25.57,39.22,18.05,54.95,178.96,361.08,0.5
0,209,ADABUSDPerp,240,2,-96.22,-0.1,0.19,5,20,20.0,51.75,69.71,17.75,54.95,258.77,354.99,0.73
0,212,ADABUSDPerp,240,5,-21.55,-0.02,0.03,0,1,0.0,0.0,0.0,21.55,21.55,0.0,21.55,0.0
0,213,ADABUSDPerp,240,6,-21.55,-0.02,0.03,0,1,0.0,0.0,0.0,21.55,21.55,0.0,21.55,0.0
0,216,ADABUSDPerp,360,1,-180.44,-0.18,0.21,8,18,30.77,40.13,75.97,27.86,67.47,321.02,501.46,0.64
0,217,ADABUSDPerp,360,2,-301.5,-0.3,0.3,5,19,20.83,44.44,75.72,27.56,64.07,222.18,523.68,0.42
0,220,ADABUSDPerp,360,5,-56.93,-0.06,0.06,0,2,0.0,0.0,0.0,28.46,30.66,0.0,56.93,0.0
0,221,ADABUSDPerp,360,6,-56.93,-0.06,0.06,0,2,0.0,0.0,0.0,28.46,30.66,0.0,56.93,0.0
0,224,XRPBUSDPerp,5,1,-414.43,-0.41,0.45,197,412,32.35,3.0,20.26,2.44,13.7,590.8,1005.23,0.59
0,225,XRPBUSDPerp,5,2,-418.46,-0.42,0.5,124,416,22.96,5.4,29.57,2.62,13.7,669.8,1088.26,0.62
0,226,XRPBUSDPerp,5,3,7.35,0.01,0.0,2,0,100.0,3.68,3.85,-0.0,-0.0,7.35,-0.0,
0,227,XRPBUSDPerp,5,4,8.5,0.01,0.0,2,0,100.0,4.25,4.48,-0.0,-0.0,8.5,-0.0,
0,228,XRPBUSDPerp,5,5,-219.51,-0.22,0.25,104,204,33.77,3.03,20.26,2.62,13.67,314.88,534.38,0.59
0,229,XRPBUSDPerp,5,6,-246.44,-0.25,0.32,63,215,22.66,5.56,29.57,2.78,13.67,350.32,596.76,0.59
0,230,XRPBUSDPerp,5,7,7.35,0.01,0.0,2,0,100.0,3.68,3.85,-0.0,-0.0,7.35,-0.0,
0,231,XRPBUSDPerp,5,8,8.5,0.01,0.0,2,0,100.0,4.25,4.48,-0.0,-0.0,8.5,-0.0,
0,232,XRPBUSDPerp,15,1,-377.02,-0.38,0.42,233,434,34.93,6.45,32.17,4.33,31.54,1502.2,1879.22,0.8
0,233,XRPBUSDPerp,15,2,-466.96,-0.47,0.53,143,441,24.49,11.31,57.06,4.73,28.38,1617.54,2084.5,0.78
0,234,XRPBUSDPerp,15,3,-2.43,-0.0,0.02,3,1,75.0,5.38,8.16,18.58,18.58,16.15,18.58,0.87
0,235,XRPBUSDPerp,15,4,-0.53,-0.0,0.02,2,2,50.0,10.97,11.73,11.24,18.58,21.95,22.48,0.98
0,236,XRPBUSDPerp,15,5,5.31,0.01,0.07,68,106,39.08,6.23,32.25,3.95,28.47,423.56,418.25,1.01
0,237,XRPBUSDPerp,15,6,47.89,0.05,0.07,48,107,30.97,10.83,57.26,4.41,28.48,519.7,471.8,1.1
0,238,XRPBUSDPerp,15,7,8.16,0.01,0.0,1,0,100.0,8.16,8.16,-0.0,-0.0,8.16,-0.0,
0,239,XRPBUSDPerp,15,8,10.22,0.01,0.0,1,0,100.0,10.22,10.22,-0.0,-0.0,10.22,-0.0,
0,240,XRPBUSDPerp,30,1,-37.48,-0.04,0.15,115,188,37.95,10.46,43.6,6.6,36.24,1203.45,1240.93,0.97
