,totals,symbol,tf,variation,netprofit,profit_percent(%),MDD(%),win trades,loss trades,winrate,W.Avg,W.Max,L.Avg,L.Max,GrossProfit,GrossLoss,ProfitFactor
0,20,BTCBUSDPerp,240,1,-92.78,-0.09,0.21,23,55,29.49,22.57,72.08,11.12,45.42,519.01,611.79,0.85
0,21,BTCBUSDPerp,240,2,-35.75,-0.04,0.18,24,54,30.77,23.71,78.22,11.2,45.44,568.98,604.72,0.94
0,22,BTCBUSDPerp,240,3,-123.69,-0.12,0.25,18,42,30.0,20.54,67.48,11.75,45.4,369.7,493.4,0.75
0,23,BTCBUSDPerp,240,4,-68.8,-0.07,0.21,18,42,30.0,23.6,78.23,11.75,45.42,424.75,493.55,0.86
0,24,BTCBUSDPerp,360,1,-10.64,-0.01,0.14,21,30,41.18,21.23,86.45,15.21,52.21,445.78,456.41,0.98
0,25,BTCBUSDPerp,360,2,-20.59,-0.02,0.13,21,30,41.18,20.75,78.02,15.21,52.21,435.77,456.36,0.95
0,26,BTCBUSDPerp,360,3,7.19,0.01,0.14,19,25,43.18,19.81,86.49,14.77,41.88,376.46,369.28,1.02
0,27,BTCBUSDPerp,360,4,-2.77,-0.0,0.13,19,25,43.18,19.29,78.05,14.77,41.88,366.46,369.23,0.99
0,28,ETHBUSDPerp,5,1,-627.34,-0.63,0.64,272,788,25.66,2.35,37.09,1.61,9.6,638.1,1265.44,0.5
0,29,ETHBUSDPerp,5,2,-623.09,-0.62,0.64,273,787,25.75,2.34,23.1,1.6,9.61,639.83,1262.92,0.51
0,30,ETHBUSDPerp,5,3,-386.53,-0.39,0.4,149,454,24.71,2.09,23.09,1.54,8.64,311.48,698.01,0.45
0,31,ETHBUSDPerp,5,4,-370.46,-0.37,0.38,149,454,24.71,2.18,23.09,1.53,8.64,324.97,695.43,0.47
0,32,ETHBUSDPerp,15,1,-702.06,-0.7,0.71,306,625,32.87,5.96,77.06,4.04,25.71,1823.37,2525.43,0.72
0,33,ETHBUSDPerp,15,2,-683.21,-0.68,0.7,315,616,33.83,5.79,77.07,4.07,25.72,1824.74,2507.95,0.73
0,34,ETHBUSDPerp,15,3,-493.03,-0.49,0.51,185,364,33.7,5.63,44.03,4.21,25.42,1041.15,1534.18,0.68
0,35,ETHBUSDPerp,15,4,-507.36,-0.51,0.52,190,359,34.61,5.32,44.03,4.23,25.42,1011.71,1519.07,0.67
0,36,ETHBUSDPerp,30,1,-436.82,-0.44,0.61,164,313,34.38,9.4,55.02,6.32,40.34,1541.39,1978.21,0.78
0,37,ETHBUSDPerp,30,2,-426.9,-0.43,0.63,167,310,35.01,9.18,49.73,6.32,40.34,1533.74,1960.64,0.78
0,38,ETHBUSDPerp,30,3,-126.0,-0.13,0.25,94,164,36.43,10.16,55.21,6.59,40.46,954.79,1080.79,0.88
0,39,ETHBUSDPerp,30,4,-118.24,-0.12,0.26,95,163,36.82,10.16,49.91,6.65,40.46,965.62,1083.86,0.89
0,40,ETHBUSDPerp,60,1,-204.55,-0.2,0.48,81,148,35.37,16.67,79.85,10.51,65.38,1350.62,1555.17,0.87
0,41,ETHBUSDPerp,60,2,-180.64,-0.18,0.51,82,147,35.81,16.74,74.49,10.57,65.42,1372.49,1553.13,0.88
0,42,ETHBUSDPerp,60,3,-69.79,-0.07,0.43,45,75,37.5,19.93,79.88,12.89,65.41,896.66,966.45,0.93
0,43,ETHBUSDPerp,60,4,-89.48,-0.09,0.43,45,75,37.5,19.49,74.47,12.88,65.4,876.86,966.34,0.91
0,44,ETHBUSDPerp,120,1,93.67,0.09,0.24,45,76,37.19,24.46,108.41,13.25,48.9,1100.7,1007.03,1.09
0,45,ETHBUSDPerp,120,2,4.93,0.0,0.24,45,76,37.19,22.47,67.55,13.24,48.86,1011.29,1006.35,1.0
0,46,ETHBUSDPerp,120,3,-8.68,-0.01,0.19,22,47,31.88,30.77,108.27,14.59,48.82,676.94,685.62,0.99
0,47,ETHBUSDPerp,120,4,-56.31,-0.06,0.19,22,47,31.88,28.59,67.48,14.58,48.8,629.08,685.39,0.92
0,48,ETHBUSDPerp,240,1,162.6,0.16,0.18,37,32,53.62,18.76,101.12,16.61,68.24,694.08,531.48,1.31
0,49,ETHBUSDPerp,240,2,167.07,0.17,0.18,37,32,53.62,18.88,101.12,16.61,68.24,698.55,531.49,1.31
0,50,ETHBUSDPerp,240,3,92.92,0.09,0.11,25,22,53.19,15.48,52.44,13.37,68.2,387.11,294.19,1.32
0,51,ETHBUSDPerp,240,4,97.38,0.1,0.1,25,22,53.19,15.66,56.9,13.37,68.2,391.58,294.2,1.33
0,52,ETHBUSDPerp,360,1,-170.08,-0.17,0.21,23,26,46.94,19.19,103.19,23.51,53.82,441.26,611.35,0.72
0,53,ETHBUSDPerp,360,2,-129.01,-0.13,0.18,23,26,46.94,20.98,103.23,23.52,53.85,482.56,611.57,0.79
0,54,ETHBUSDPerp,360,3,-110.37,-0.11,0.17,17,17,50.0,14.69,53.08,21.18,51.18,249.74,360.1,0.69
0,55,ETHBUSDPerp,360,4,-105.35,-0.11,0.17,17,17,50.0,14.99,53.08,21.18,51.18,254.76,360.12,0.71
0,56,BNBBUSDPerp,5,1,-561.39,-0.56,0.58,288,727,28.37,2.55,25.43,1.78,49.82,733.55,1294.93,0.57
0,57,BNBBUSDPerp,5,2,-565.32,-0.57,0.58,293,723,28.84,2.48,19.9,1.79,49.82,727.63,1292.95,0.56
0,58,BNBBUSDPerp,5,3,-190.08,-0.19,0.2,124,311,28.51,1.99,14.02,1.4,6.91,246.75,436.84,0.56
0,59,BNBBUSDPerp,5,4,-187.62,-0.19,0.2,125,311,28.67,2.0,14.02,1.41,6.91,249.91,437.52,0.57
0,60,BNBBUSDPerp,15,1,-483.8,-0.48,0.56,331,688,32.48,5.65,41.07,3.42,37.83,1869.05,2352.85,0.79
0,61,BNBBUSDPerp,15,2,-542.52,-0.54,0.59,336,683,32.97,5.34,41.04,3.42,37.81,1793.05,2335.56,0.77
0,62,BNBBUSDPerp,15,3,-272.35,-0.27,0.28,179,354,33.58,5.74,41.08,3.67,37.84,1026.6,1298.96,0.79
0,63,BNBBUSDPerp,15,4,-284.36,-0.28,0.3,183,350,34.33,5.48,41.06,3.68,37.84,1002.58,1286.94,0.78
0,64,BNBBUSDPerp,30,1,-410.87,-0.41,0.44,149,333,30.91,7.92,47.21,4.78,41.22,1179.66,1590.53,0.74
0,65,BNBBUSDPerp,30,2,-323.34,-0.32,0.36,151,331,31.33,8.22,47.24,4.73,41.23,1241.34,1564.68,0.79
0,66,BNBBUSDPerp,30,3,-206.79,-0.21,0.23,83,185,30.97,8.23,40.46,4.81,24.25,683.38,890.16,0.77
0,67,BNBBUSDPerp,30,4,-164.4,-0.16,0.19,84,184,31.34,8.39,40.48,4.72,24.26,704.58,868.98,0.81
0,68,BNBBUSDPerp,60,1,49.07,0.05,0.3,97,147,39.75,14.04,59.41,8.93,100.85,1362.3,1313.23,1.04
0,69,BNBBUSDPerp,60,2,105.09,0.11,0.21,98,146,40.16,13.42,63.7,8.29,42.05,1315.56,1210.47,1.09
0,70,BNBBUSDPerp,60,3,-25.61,-0.03,0.22,54,81,40.0,14.31,59.37,9.86,42.07,772.71,798.33,0.97
0,71,BNBBUSDPerp,60,4,-40.29,-0.04,0.22,54,81,40.0,14.04,63.67,9.85,42.07,757.91,798.2,0.95
0,72,BNBBUSDPerp,120,1,44.3,0.04,0.16,44,74,37.29,19.78,96.75,11.16,39.82,870.44,826.14,1.05
0,73,BNBBUSDPerp,120,2,63.74,0.06,0.15,46,72,38.98,19.14,96.74,11.34,39.82,880.47,816.73,1.08
0,74,BNBBUSDPerp,120,3,146.57,0.15,0.1,27,43,38.57,24.04,96.77,11.69,32.18,649.08,502.51,1.29
0,75,BNBBUSDPerp,120,4,128.42,0.13,0.1,27,43,38.57,23.36,96.75,11.68,32.18,630.85,502.43,1.26
0,76,BNBBUSDPerp,240,1,65.08,0.07,0.14,29,38,43.28,19.59,75.41,13.23,46.55,567.98,502.9,1.13
0,77,BNBBUSDPerp,240,2,31.89,0.03,0.14,30,37,44.78,17.75,75.43,13.53,46.56,532.56,500.67,1.06
0,78,BNBBUSDPerp,240,3,80.59,0.08,0.11,22,25,46.81,17.77,75.45,12.41,46.57,390.92,310.33,1.26
0,79,BNBBUSDPerp,240,4,86.83,0.09,0.11,23,24,48.94,17.17,75.47,12.84,46.58,394.89,308.05,1.28
0,80,BNBBUSDPerp,360,1,-291.89,-0.29,0.35,14,32,30.43,18.35,57.98,17.15,40.0,256.97,548.86,0.47
0,81,BNBBUSDPerp,360,2,-311.9,-0.31,0.36,14,32,30.43,16.92,57.97,17.15,40.0,236.94,548.84,0.43
0,82,BNBBUSDPerp,360,3,-178.76,-0.18,0.24,13,23,36.11,18.03,58.04,17.96,40.01,234.39,413.15,0.57
0,83,BNBBUSDPerp,360,4,-198.79,-0.2,0.25,13,23,36.11,16.49,58.03,17.96,40.01,214.34,413.14,0.52
0,84,ADABUSDPerp,5,1,-626.34,-0.63,0.66,331,726,31.32,2.73,22.9,2.11,11.13,902.81,1529.15,0.59
0,85,ADABUSDPerp,5,2,-601.49,-0.6,0.64,335,722,31.69,2.75,22.9,2.11,11.13,922.73,1524.22,0.61
0,86,ADABUSDPerp,5,3,-304.85,-0.3,0.34,244,502,32.71,2.93,22.9,2.03,11.13,715.8,1020.65,0.7
0,87,ADABUSDPerp,5,4,-290.69,-0.29,0.33,248,498,33.24,2.93,22.9,2.04,11.13,725.46,1016.15,0.71
0,88,ADABUSDPerp,15,1,-467.71,-0.47,0.6,365,656,35.75,7.04,52.3,4.63,35.19,2568.78,3036.49,0.85
0,89,ADABUSDPerp,15,2,-553.53,-0.55,0.65,368,653,36.04,6.69,52.29,4.62,35.18,2463.5,3017.03,0.82
0,90,ADABUSDPerp,15,3,-355.12,-0.36,0.51,310,541,36.43,7.14,52.3,4.75,35.19,2212.47,2567.6,0.86
0,91,ADABUSDPerp,15,4,-422.18,-0.42,0.54,312,539,36.66,6.84,52.29,4.74,35.19,2134.01,2556.19,0.83
0,92,ADABUSDPerp,30,1,-7.91,-0.01,0.43,190,307,38.23,10.83,155.8,6.73,40.33,2058.29,2066.2,1.0
0,93,ADABUSDPerp,30,2,-18.92,-0.02,0.44,191,306,38.43,10.72,155.77,6.75,40.32,2046.63,2065.55,0.99
0,94,ADABUSDPerp,30,3,-127.94,-0.13,0.43,158,262,37.62,10.83,155.8,7.02,40.33,1710.64,1838.57,0.93
0,95,ADABUSDPerp,30,4,-130.05,-0.13,0.44,159,261,37.86,10.74,155.79,7.04,40.32,1708.16,1838.21,0.93
0,96,ADABUSDPerp,60,1,-128.59,-0.13,0.59,104,142,42.28,13.47,68.64,10.77,62.09,1400.51,1529.1,0.92
0,97,ADABUSDPerp,60,2,-150.46,-0.15,0.54,104,142,42.28,12.97,68.59,10.56,62.07,1349.19,1499.64,0.9
0,98,ADABUSDPerp,60,3,-55.42,-0.06,0.45,89,117,43.2,13.66,68.6,10.87,62.08,1215.97,1271.39,0.96
0,99,ADABUSDPerp,60,4,-86.99,-0.09,0.42,89,117,43.2,12.98,68.56,10.61,62.05,1154.97,1241.95,0.93
0,100,ADABUSDPerp,120,1,456.13,0.46,0.12,55,73,42.97,24.4,118.79,12.13,46.15,1341.76,885.62,1.52
0,101,ADABUSDPerp,120,2,365.25,0.37,0.12,55,73,42.97,22.73,94.55,12.12,46.1,1250.22,884.97,1.41
0,102,ADABUSDPerp,120,3,350.07,0.35,0.12,47,68,40.87,25.62,118.69,12.56,46.11,1204.13,854.06,1.41
0,103,ADABUSDPerp,120,4,258.5,0.26,0.12,47,68,40.87,23.66,94.49,12.55,46.07,1112.02,853.52,1.3
0,104,ADABUSDPerp,240,1,198.15,0.2,0.22,30,31,49.18,23.78,95.56,16.62,64.35,713.42,515.26,1.38
0,105,ADABUSDPerp,240,2,202.98,0.2,0.22,30,31,49.18,23.94,95.56,16.62,64.35,718.23,515.26,1.39
0,106,ADABUSDPerp,240,3,125.85,0.13,0.22,27,29,48.21,23.54,95.51,17.58,64.32,635.69,509.85,1.25
0,107,ADABUSDPerp,240,4,120.98,0.12,0.22,27,29,48.21,23.36,95.51,17.58,64.32,630.82,509.84,1.24
0,108,ADABUSDPerp,360,1,142.88,0.14,0.34,18,28,39.13,52.59,200.46,28.7,149.6,946.56,803.67,1.18
0,109,ADABUSDPerp,360,2,114.32,0.11,0.31,18,28,39.13,50.98,200.39,28.69,149.56,917.66,803.34,1.14
0,110,ADABUSDPerp,360,3,56.56,0.06,0.34,17,27,38.64,49.13,200.29,28.84,149.47,835.16,778.61,1.07
0,111,ADABUSDPerp,360,4,65.18,0.07,0.31,17,27,38.64,49.63,200.29,28.84,149.48,843.75,778.57,1.08
0,112,XRPBUSDPerp,5,1,-664.63,-0.66,0.67,331,762,30.28,3.23,38.67,2.28,43.97,1069.63,1734.26,0.62
0,113,XRPBUSDPerp,5,2,-683.11,-0.68,0.68,333,760,30.47,3.15,38.66,2.28,43.97,1047.33,1730.45,0.61
0,114,XRPBUSDPerp,5,3,-255.15,-0.26,0.26,151,379,28.49,3.25,38.77,1.97,13.23,490.97,746.12,0.66
0,115,XRPBUSDPerp,5,4,-266.6,-0.27,0.27,152,378,28.68,3.14,38.77,1.97,13.23,477.33,743.94,0.64
0,116,XRPBUSDPerp,15,1,-609.04,-0.61,0.62,351,679,34.08,6.47,56.15,4.24,29.89,2271.96,2881.01,0.79
0,117,XRPBUSDPerp,15,2,-655.43,-0.66,0.67,353,678,34.24,6.29,45.87,4.24,29.88,2220.98,2876.41,0.77
0,118,XRPBUSDPerp,15,3,-497.45,-0.5,0.51,252,495,33.73,6.6,56.12,4.37,29.87,1663.6,2161.05,0.77
0,119,XRPBUSDPerp,15,4,-506.03,-0.51,0.52,254,494,33.96,6.5,40.63,4.37,29.87,1650.79,2156.82,0.77
0,120,XRPBUSDPerp,30,1,-570.06,-0.57,0.62,177,329,34.98,7.4,35.28,5.72,44.75,1310.54,1880.6,0.7
0,121,XRPBUSDPerp,30,2,-536.8,-0.54,0.61,181,325,35.77,7.35,31.26,5.75,44.74,1331.0,1867.79,0.71
0,122,XRPBUSDPerp,30,3,-440.7,-0.44,0.45,130,240,35.14,7.54,35.3,5.92,44.8,979.83,1420.53,0.69
0,123,XRPBUSDPerp,30,4,-444.09,-0.44,0.47,133,237,35.95,7.25,28.59,5.94,44.79,964.83,1408.92,0.68
0,124,XRPBUSDPerp,60,1,-129.41,-0.13,0.27,86,135,38.91,11.58,48.43,8.33,88.94,995.73,1125.14,0.88
0,125,XRPBUSDPerp,60,2,-142.37,-0.14,0.26,88,133,39.82,11.15,48.42,8.45,88.91,981.01,1123.38,0.87
0,126,XRPBUSDPerp,60,3,31.67,0.03,0.12,66,98,40.24,11.71,48.45,7.56,47.47,772.94,741.27,1.04
0,127,XRPBUSDPerp,60,4,29.55,0.03,0.11,67,97,40.85,11.49,48.44,7.63,47.45,769.79,740.24,1.04
0,128,XRPBUSDPerp,120,1,3.06,0.0,0.17,52,70,42.62,19.58,115.41,14.5,62.17,1017.91,1014.85,1.0
0,129,XRPBUSDPerp,120,2,-24.02,-0.02,0.2,52,70,42.62,19.05,115.33,14.49,62.13,990.38,1014.4,0.98
0,130,XRPBUSDPerp,120,3,-87.38,-0.09,0.19,41,62,39.81,20.19,115.39,14.76,62.16,827.97,915.35,0.9
0,131,XRPBUSDPerp,120,4,-89.37,-0.09,0.19,41,62,39.81,20.14,115.35,14.76,62.13,825.75,915.13,0.9
0,132,XRPBUSDPerp,240,1,-196.11,-0.2,0.42,31,37,45.59,19.4,78.12,21.55,94.87,601.33,797.44,0.75
0,133,XRPBUSDPerp,240,2,-195.85,-0.2,0.42,31,37,45.59,19.41,78.12,21.55,94.87,601.58,797.44,0.75
0,134,XRPBUSDPerp,240,3,-326.37,-0.33,0.44,25,36,40.98,18.7,78.12,22.05,94.79,467.52,793.89,0.59
0,135,XRPBUSDPerp,240,4,-326.12,-0.33,0.44,25,36,40.98,18.71,78.12,22.05,94.79,467.77,793.88,0.59
0,136,XRPBUSDPerp,360,1,123.0,0.12,0.11,19,22,46.34,24.17,96.9,15.28,34.19,459.25,336.25,1.37
0,137,XRPBUSDPerp,360,2,143.09,0.14,0.11,19,22,46.34,25.23,96.9,15.29,34.2,479.4,336.31,1.43
0,138,XRPBUSDPerp,360,3,104.22,0.1,0.11,16,21,43.24,25.97,96.9,14.83,34.19,415.55,311.33,1.33
0,139,XRPBUSDPerp,360,4,124.31,0.12,0.11,16,21,43.24,27.23,96.9,14.83,34.2,435.69,311.39,1.4
0,140,LDOBUSDPerp,5,1,-569.87,-0.57,0.6,326,599,35.24,5.21,40.42,3.79,26.07,1698.77,2268.65,0.75
0,141,LDOBUSDPerp,5,2,-556.18,-0.56,0.6,329,596,35.57,5.17,40.42,3.79,26.07,1702.51,2258.69,0.75
0,142,LDOBUSDPerp,5,3,-313.38,-0.31,0.35,210,381,35.53,4.1,26.6,3.08,26.07,860.05,1173.43,0.73
0,143,LDOBUSDPerp,5,4,-303.4,-0.3,0.33,212,379,35.87,4.06,26.6,3.07,26.07,860.68,1164.07,0.74
0,144,LDOBUSDPerp,15,1,-134.76,-0.13,0.34,104,174,37.41,10.36,62.31,6.97,46.87,1077.26,1212.01,0.89
0,145,LDOBUSDPerp,15,2,-110.58,-0.11,0.34,105,173,37.77,10.47,62.31,7.0,46.87,1099.64,1210.22,0.91
0,146,LDOBUSDPerp,15,3,-236.84,-0.24,0.34,60,119,33.52,7.8,29.25,5.92,38.19,468.02,704.86,0.66
0,147,LDOBUSDPerp,15,4,-246.88,-0.25,0.34,61,118,34.08,7.48,29.25,5.96,38.19,456.14,703.02,0.65
0,148,LDOBUSDPerp,30,1,-363.89,-0.36,0.42,49,81,37.69,9.62,50.92,10.31,129.22,471.54,835.43,0.56
0,149,LDOBUSDPerp,30,2,-334.85,-0.33,0.4,49,81,37.69,10.22,50.93,10.32,129.24,500.71,835.56,0.6
0,150,LDOBUSDPerp,30,3,-340.43,-0.34,0.35,32,57,35.96,7.14,21.6,9.98,129.22,228.5,568.93,0.4
0,151,LDOBUSDPerp,30,4,-316.07,-0.32,0.32,32,57,35.96,7.9,23.89,9.98,129.24,252.93,568.99,0.44
0,152,LDOBUSDPerp,60,1,-175.62,-0.18,0.34,23,39,37.1,18.19,73.63,15.23,103.98,418.35,593.98,0.7
0,153,LDOBUSDPerp,60,2,-134.68,-0.13,0.32,23,39,37.1,19.97,73.64,15.23,103.97,459.33,594.01,0.77
0,154,LDOBUSDPerp,60,3,-157.66,-0.16,0.2,16,27,37.21,14.94,35.75,14.69,103.98,239.01,396.67,0.6
0,155,LDOBUSDPerp,60,4,-139.36,-0.14,0.2,16,27,37.21,16.08,50.1,14.69,103.97,257.32,396.68,0.65
0,156,LDOBUSDPerp,120,1,-164.16,-0.16,0.31,15,17,46.88,15.92,55.01,23.71,49.58,238.83,402.99,0.59
0,157,LDOBUSDPerp,120,2,-172.09,-0.17,0.3,15,17,46.88,15.39,55.01,23.71,49.58,230.9,403.0,0.57
0,158,LDOBUSDPerp,120,3,-171.28,-0.17,0.26,11,14,44.0,12.34,55.01,21.93,49.58,135.77,307.05,0.44
0,159,LDOBUSDPerp,120,4,-171.28,-0.17,0.26,11,14,44.0,12.34,55.01,21.93,49.58,135.77,307.05,0.44
0,160,LDOBUSDPerp,240,1,-177.62,-0.18,0.19,8,16,33.33,25.25,86.86,23.72,62.59,201.98,379.6,0.53
0,161,LDOBUSDPerp,240,2,-195.89,-0.2,0.2,8,16,33.33,22.96,68.58,23.72,62.59,183.7,379.58,0.48
0,162,LDOBUSDPerp,240,3,-150.48,-0.15,0.19,8,15,34.78,25.25,86.86,23.5,62.59,201.98,352.46,0.57
0,163,LDOBUSDPerp,240,4,-168.75,-0.17,0.19,8,15,34.78,22.96,68.58,23.5,62.59,183.7,352.45,0.52
0,164,LDOBUSDPerp,360,1,145.04,0.15,0.13,6,6,50.0,50.47,97.59,26.3,62.58,302.82,157.78,1.92
0,165,LDOBUSDPerp,360,2,145.04,0.15,0.13,6,6,50.0,50.47,97.59,26.3,62.58,302.82,157.78,1.92
0,166,LDOBUSDPerp,360,3,145.04,0.15,0.13,6,6,50.0,50.47,97.59,26.3,62.58,302.82,157.78,1.92
0,167,LDOBUSDPerp,360,4,145.04,0.15,0.13,6,6,50.0,50.47,97.59,26.3,62.58,302.82,157.78,1.92
0,168,SOLBUSDPerp,5,1,-807.65,-0.81,0.83,339,678,33.33,3.78,41.71,3.08,51.21,1282.33,2089.99,0.61
0,169,SOLBUSDPerp,5,2,-778.2,-0.78,0.81,343,674,33.73,3.81,37.52,3.1,51.22,1308.16,2086.36,0.63
0,170,SOLBUSDPerp,5,3,-530.98,-0.53,0.56,240,439,35.35,3.89,41.71,3.34,51.21,933.32,1464.29,0.64
0,171,SOLBUSDPerp,5,4,-506.95,-0.51,0.54,242,437,35.64,3.95,37.52,3.35,51.22,955.41,1462.36,0.65
0,172,SOLBUSDPerp,15,1,-202.81,-0.2,0.8,362,580,38.43,8.83,82.76,5.86,51.38,3196.61,3399.42,0.94
0,173,SOLBUSDPerp,15,2,-169.82,-0.17,0.78,364,578,38.64,8.86,82.8,5.87,51.4,3225.79,3395.61,0.95
0,174,SOLBUSDPerp,15,3,-271.44,-0.27,0.8,268,437,38.01,8.68,78.95,5.95,51.38,2326.86,2598.3,0.9
0,175,SOLBUSDPerp,15,4,-235.34,-0.24,0.78,269,436,38.16,8.78,78.98,5.96,51.38,2361.56,2596.9,0.91
0,176,SOLBUSDPerp,30,1,74.54,0.07,0.26,167,271,38.13,14.29,81.15,8.53,103.31,2385.7,2311.16,1.03
0,177,SOLBUSDPerp,30,2,-4.31,-0.0,0.26,167,271,38.13,13.72,81.1,8.47,103.24,2291.56,2295.86,1.0
0,178,SOLBUSDPerp,30,3,107.45,0.11,0.26,135,195,40.91,13.45,81.28,8.76,103.47,1815.64,1708.19,1.06
0,179,SOLBUSDPerp,30,4,44.78,0.04,0.26,135,195,40.91,12.88,81.25,8.68,103.41,1738.15,1693.37,1.03
0,180,SOLBUSDPerp,60,1,-122.09,-0.12,0.5,85,122,41.06,18.23,78.73,13.7,94.2,1549.57,1671.66,0.93
0,181,SOLBUSDPerp,60,2,-211.79,-0.21,0.57,85,122,41.06,17.12,65.59,13.66,94.11,1455.08,1666.87,0.87
0,182,SOLBUSDPerp,60,3,-105.23,-0.11,0.48,70,85,45.16,18.01,78.73,16.07,94.2,1260.66,1365.88,0.92
0,183,SOLBUSDPerp,60,4,-187.43,-0.19,0.54,70,85,45.16,16.77,59.05,16.02,94.12,1173.9,1361.33,0.86
0,184,SOLBUSDPerp,120,1,484.4,0.48,0.3,47,53,47.0,30.83,135.69,18.2,86.06,1448.95,964.55,1.5
0,185,SOLBUSDPerp,120,2,551.68,0.55,0.3,47,53,47.0,32.27,135.71,18.21,86.12,1516.61,964.93,1.57
0,186,SOLBUSDPerp,120,3,315.08,0.32,0.29,34,42,44.74,33.46,135.58,19.58,85.93,1137.58,822.5,1.38
0,187,SOLBUSDPerp,120,4,366.12,0.37,0.29,34,42,44.74,34.97,135.62,19.59,85.97,1188.92,822.8,1.44
0,188,SOLBUSDPerp,240,1,-255.27,-0.26,0.4,21,34,38.18,24.71,63.3,22.77,124.75,518.84,774.11,0.67
0,189,SOLBUSDPerp,240,2,-178.55,-0.18,0.39,21,34,38.18,28.38,98.62,22.78,124.83,595.95,774.5,0.77
0,190,SOLBUSDPerp,240,3,-184.74,-0.18,0.39,17,25,40.48,26.55,63.34,25.45,124.82,451.41,636.15,0.71
0,191,SOLBUSDPerp,240,4,-130.02,-0.13,0.37,17,25,40.48,29.79,98.65,25.46,124.87,506.36,636.38,0.8
0,192,SOLBUSDPerp,360,1,-196.43,-0.2,0.38,13,18,41.94,33.83,138.91,35.35,136.47,439.83,636.27,0.69
0,193,SOLBUSDPerp,360,2,-192.49,-0.19,0.38,13,18,41.94,34.14,103.7,35.35,136.48,443.79,636.29,0.7
0,194,SOLBUSDPerp,360,3,-135.72,-0.14,0.36,12,14,46.15,33.4,138.95,38.32,136.51,400.8,536.52,0.75
0,195,SOLBUSDPerp,360,4,-131.78,-0.13,0.36,12,14,46.15,33.73,103.73,38.32,136.52,404.77,536.54,0.75
0,196,MATICBUSDPerp,5,1,-695.96,-0.7,0.76,311,692,31.01,3.4,25.23,2.53,22.98,1058.08,1754.04,0.6
0,197,MATICBUSDPerp,5,2,-686.71,-0.69,0.74,317,686,31.61,3.32,25.23,2.54,22.99,1053.61,1740.32,0.61
0,198,MATICBUSDPerp,5,3,-202.51,-0.2,0.23,125,280,30.86,2.79,14.68,1.97,8.57,348.6,551.12,0.63
