,totals,symbol,tf,variation,netprofit,profit_percent(%),MDD(%),win trades,loss trades,winrate,W.Avg,W.Max,L.Avg,L.Max,GrossProfit,GrossLoss,ProfitFactor
0,198,ETHBUSDPerp,120,1,66.77,0.07,0.11,30,45,40.0,21.95,119.66,13.15,41.37,658.41,591.64,1.11
0,199,ETHBUSDPerp,120,2,127.4,0.13,0.13,31,44,41.33,23.17,119.66,13.43,41.37,718.3,590.9,1.22
0,200,ETHBUSDPerp,120,3,-57.34,-0.06,0.14,29,45,39.19,20.06,81.54,14.2,41.37,581.73,639.07,0.91
0,201,ETHBUSDPerp,120,4,21.44,0.02,0.11,32,53,37.65,21.37,119.61,12.5,41.35,683.85,662.41,1.03
0,202,ETHBUSDPerp,120,5,65.85,0.07,0.16,34,53,39.08,21.97,119.61,12.85,41.35,747.03,681.19,1.1
0,203,ETHBUSDPerp,120,6,9.24,0.01,0.15,33,53,38.37,21.72,104.89,13.35,41.36,716.78,707.54,1.01
0,204,ETHBUSDPerp,120,7,-63.11,-0.06,0.18,34,60,36.17,20.68,119.6,12.77,63.56,702.96,766.07,0.92
0,205,ETHBUSDPerp,120,8,-10.33,-0.01,0.19,36,60,37.5,21.38,119.59,13.0,63.56,769.78,780.11,0.99
0,206,ETHBUSDPerp,120,9,-124.05,-0.12,0.22,34,62,35.42,21.27,113.02,13.67,63.53,723.27,847.32,0.85
0,207,ETHBUSDPerp,120,10,-49.96,-0.05,0.13,24,36,40.0,14.87,61.53,11.3,41.39,356.94,406.89,0.88
0,208,ETHBUSDPerp,120,11,-2.87,-0.0,0.12,25,34,42.37,15.6,61.51,11.56,41.38,390.12,392.99,0.99
0,209,ETHBUSDPerp,120,12,-95.43,-0.1,0.12,24,36,40.0,14.72,39.12,12.46,41.36,353.26,448.69,0.79
0,210,ETHBUSDPerp,120,13,-82.67,-0.08,0.16,26,41,38.81,14.57,67.05,11.26,41.38,378.82,461.49,0.82
0,211,ETHBUSDPerp,120,14,-45.3,-0.05,0.17,28,40,41.18,14.87,67.03,11.54,41.37,416.39,461.69,0.9
0,212,ETHBUSDPerp,120,15,-111.83,-0.11,0.14,27,41,39.71,14.1,41.38,12.01,41.36,380.7,492.53,0.77
0,213,ETHBUSDPerp,120,16,-153.34,-0.15,0.17,25,49,33.78,15.27,70.55,10.92,41.35,381.75,535.09,0.71
0,214,ETHBUSDPerp,120,17,-115.79,-0.12,0.18,27,48,36.0,15.6,70.53,11.18,41.35,421.09,536.88,0.78
0,215,ETHBUSDPerp,120,18,-242.62,-0.24,0.25,25,50,33.33,14.7,44.56,12.2,41.32,367.45,610.06,0.6
0,216,ETHBUSDPerp,240,1,-43.65,-0.04,0.21,14,33,29.79,36.48,128.88,16.8,58.02,510.77,554.42,0.92
0,217,ETHBUSDPerp,240,2,-89.29,-0.09,0.23,14,34,29.17,37.0,128.94,17.86,58.0,518.05,607.35,0.85
0,218,ETHBUSDPerp,240,3,-72.74,-0.07,0.22,14,32,30.43,37.32,128.95,18.6,58.0,522.43,595.17,0.88
0,219,ETHBUSDPerp,240,4,-48.84,-0.05,0.17,16,32,33.33,37.63,132.04,20.34,75.81,602.16,651.0,0.92
0,220,ETHBUSDPerp,240,5,-91.91,-0.09,0.19,16,33,32.65,38.04,132.11,21.23,75.85,608.67,700.57,0.87
0,221,ETHBUSDPerp,240,6,-182.07,-0.18,0.28,16,35,31.37,35.02,128.97,21.21,75.84,560.29,742.36,0.75
0,222,ETHBUSDPerp,240,7,-60.01,-0.06,0.17,19,33,36.54,32.72,133.74,20.66,75.8,621.69,681.7,0.91
0,223,ETHBUSDPerp,240,8,-65.28,-0.07,0.19,20,32,38.46,31.49,133.84,21.72,75.85,629.89,695.17,0.91
0,224,ETHBUSDPerp,240,9,-149.91,-0.15,0.28,21,34,38.18,28.06,128.98,21.74,75.85,589.34,739.24,0.8
0,225,ETHBUSDPerp,240,10,-256.34,-0.26,0.26,11,31,26.19,26.2,128.8,17.57,58.5,288.21,544.55,0.53
0,226,ETHBUSDPerp,240,11,-277.31,-0.28,0.28,10,31,24.39,28.73,128.79,18.21,58.49,287.34,564.64,0.51
0,227,ETHBUSDPerp,240,12,-274.94,-0.27,0.28,10,30,25.0,28.74,128.8,18.74,58.5,287.35,562.29,0.51
0,228,ETHBUSDPerp,240,13,-171.27,-0.17,0.2,14,31,31.11,28.88,131.95,18.57,58.5,404.29,575.55,0.7
0,229,ETHBUSDPerp,240,14,-192.25,-0.19,0.21,13,31,29.55,31.03,131.94,19.21,58.5,403.4,595.65,0.68
0,230,ETHBUSDPerp,240,15,-193.89,-0.19,0.21,13,30,30.23,30.68,128.81,19.76,58.5,398.88,592.77,0.67
0,231,ETHBUSDPerp,240,16,-151.0,-0.15,0.19,16,32,33.33,26.59,133.64,18.01,58.52,425.41,576.41,0.74
0,232,ETHBUSDPerp,240,17,-140.76,-0.14,0.17,16,30,34.78,26.63,133.66,18.9,58.52,426.14,566.9,0.75
0,233,ETHBUSDPerp,240,18,-146.73,-0.15,0.17,16,30,34.78,26.24,128.8,18.89,58.52,419.89,566.62,0.74
0,234,ETHBUSDPerp,360,1,150.27,0.15,0.14,11,16,40.74,39.6,114.43,17.83,79.03,435.6,285.33,1.53
0,235,ETHBUSDPerp,360,2,180.47,0.18,0.12,14,17,45.16,32.67,86.25,16.29,45.68,457.43,276.95,1.65
0,236,ETHBUSDPerp,360,3,226.83,0.23,0.11,14,17,45.16,33.44,86.25,14.19,45.69,468.1,241.27,1.94
0,237,ETHBUSDPerp,360,4,-16.33,-0.02,0.2,12,19,38.71,36.96,110.37,24.21,78.95,443.58,459.9,0.96
0,238,ETHBUSDPerp,360,5,121.4,0.12,0.19,15,19,44.12,31.75,87.06,18.67,71.35,476.19,354.79,1.34
0,239,ETHBUSDPerp,360,6,147.74,0.15,0.19,15,19,44.12,31.29,86.18,16.93,71.35,469.31,321.58,1.46
0,240,ETHBUSDPerp,360,7,-164.16,-0.16,0.3,17,22,43.59,28.67,110.31,29.62,78.84,487.4,651.56,0.75
0,241,ETHBUSDPerp,360,8,-70.86,-0.07,0.31,21,24,46.67,25.86,88.48,25.58,71.35,543.07,613.93,0.88
0,242,ETHBUSDPerp,360,9,-105.06,-0.11,0.33,20,26,43.48,25.13,88.47,23.37,71.35,502.61,607.67,0.83
0,243,ETHBUSDPerp,360,10,108.68,0.11,0.14,11,14,44.0,35.55,114.37,20.17,79.0,391.03,282.35,1.38
0,244,ETHBUSDPerp,360,11,149.48,0.15,0.1,14,14,50.0,27.05,86.21,16.38,37.01,378.75,229.27,1.65
0,245,ETHBUSDPerp,360,12,165.51,0.17,0.11,13,14,48.15,28.73,86.19,14.85,44.91,373.45,207.94,1.8
0,246,ETHBUSDPerp,360,13,29.82,0.03,0.18,12,16,42.86,33.1,110.34,22.96,78.94,397.25,367.43,1.08
0,247,ETHBUSDPerp,360,14,83.13,0.08,0.18,15,16,48.39,26.5,87.02,19.65,71.36,397.54,314.4,1.26
0,248,ETHBUSDPerp,360,15,77.68,0.08,0.2,14,16,46.67,26.48,86.11,18.32,71.35,370.75,293.07,1.27
0,249,ETHBUSDPerp,360,16,-151.39,-0.15,0.29,16,21,43.24,28.56,110.24,28.97,78.8,456.98,608.37,0.75
0,250,ETHBUSDPerp,360,17,-118.5,-0.12,0.31,19,21,47.5,24.06,86.92,27.41,71.36,457.15,575.65,0.79
0,251,ETHBUSDPerp,360,18,-183.82,-0.18,0.34,17,23,42.5,23.34,85.99,25.25,71.35,396.85,580.67,0.68
0,252,BNBBUSDPerp,5,1,-474.44,-0.47,0.47,170,496,25.53,2.44,24.24,1.79,24.31,414.9,889.34,0.47
0,253,BNBBUSDPerp,5,2,-494.35,-0.49,0.49,172,509,25.26,2.41,23.8,1.79,24.31,414.68,909.03,0.46
0,254,BNBBUSDPerp,5,3,-494.83,-0.49,0.5,176,510,25.66,2.36,23.8,1.78,24.31,415.22,910.06,0.46
0,255,BNBBUSDPerp,5,4,-551.52,-0.55,0.55,188,529,26.22,2.29,24.24,1.86,47.71,431.33,982.86,0.44
0,256,BNBBUSDPerp,5,5,-533.44,-0.53,0.53,191,548,25.85,2.31,23.8,1.78,24.31,441.17,974.61,0.45
0,257,BNBBUSDPerp,5,6,-525.98,-0.53,0.53,195,555,26.0,2.32,23.79,1.76,24.3,453.24,979.21,0.46
0,258,BNBBUSDPerp,5,7,-590.93,-0.59,0.6,204,579,26.05,2.35,24.23,1.85,46.33,479.08,1070.01,0.45
0,259,BNBBUSDPerp,5,8,-567.25,-0.57,0.57,216,601,26.44,2.37,23.79,1.79,23.23,511.04,1078.29,0.47
0,260,BNBBUSDPerp,5,9,-586.44,-0.59,0.59,217,614,26.11,2.36,23.79,1.79,23.23,512.57,1099.01,0.47
0,261,BNBBUSDPerp,5,10,-229.46,-0.23,0.23,79,244,24.46,2.03,16.28,1.6,24.33,160.29,389.74,0.41
0,262,BNBBUSDPerp,5,11,-242.01,-0.24,0.24,82,248,24.85,1.96,16.28,1.62,24.33,160.45,402.47,0.4
0,263,BNBBUSDPerp,5,12,-234.02,-0.23,0.24,81,248,24.62,1.97,16.28,1.59,24.33,159.97,393.98,0.41
0,264,BNBBUSDPerp,5,13,-258.97,-0.26,0.26,88,265,24.93,1.95,16.28,1.62,24.32,171.64,430.61,0.4
0,265,BNBBUSDPerp,5,14,-274.71,-0.27,0.28,90,273,24.79,1.93,16.28,1.64,24.32,173.55,448.26,0.39
0,266,BNBBUSDPerp,5,15,-259.98,-0.26,0.26,90,274,24.73,1.98,16.28,1.6,24.32,178.37,438.35,0.41
0,267,BNBBUSDPerp,5,16,-300.81,-0.3,0.3,94,296,24.1,2.02,16.28,1.66,23.24,189.86,490.67,0.39
0,268,BNBBUSDPerp,5,17,-303.2,-0.3,0.31,104,306,25.37,2.05,16.28,1.69,23.24,213.0,516.19,0.41
0,269,BNBBUSDPerp,5,18,-301.81,-0.3,0.3,105,312,25.18,2.07,16.28,1.66,23.24,217.09,518.9,0.42
0,270,BNBBUSDPerp,15,1,-639.86,-0.64,0.71,212,452,31.93,5.57,52.53,4.03,156.15,1180.01,1819.87,0.65
0,271,BNBBUSDPerp,15,2,-670.35,-0.67,0.73,212,459,31.59,5.58,52.53,4.04,156.13,1182.66,1853.01,0.64
0,272,BNBBUSDPerp,15,3,-687.63,-0.69,0.74,223,457,32.79,5.26,52.51,4.07,156.08,1173.11,1860.74,0.63
0,273,BNBBUSDPerp,15,4,-739.75,-0.74,0.82,234,476,32.96,5.45,52.49,4.23,156.03,1275.2,2014.95,0.63
0,274,BNBBUSDPerp,15,5,-770.27,-0.77,0.84,241,484,33.24,5.28,52.48,4.22,156.02,1273.57,2043.84,0.62
0,275,BNBBUSDPerp,15,6,-765.27,-0.77,0.83,254,482,34.51,5.11,52.49,4.28,156.02,1298.32,2063.58,0.63
0,276,BNBBUSDPerp,15,7,-888.83,-0.89,0.95,257,523,32.95,5.2,52.42,4.26,155.8,1336.94,2225.77,0.6
0,277,BNBBUSDPerp,15,8,-826.03,-0.83,0.89,270,544,33.17,5.26,52.46,4.13,155.9,1420.95,2246.98,0.63
0,278,BNBBUSDPerp,15,9,-796.9,-0.8,0.86,289,544,34.69,5.17,52.47,4.21,155.93,1494.37,2291.28,0.65
0,279,BNBBUSDPerp,15,10,-364.89,-0.36,0.44,117,245,32.32,5.0,33.36,3.88,156.35,585.51,950.41,0.62
0,280,BNBBUSDPerp,15,11,-381.65,-0.38,0.44,120,251,32.35,4.92,33.36,3.87,156.36,590.29,971.94,0.61
0,281,BNBBUSDPerp,15,12,-392.4,-0.39,0.45,128,247,34.13,4.51,23.2,3.92,156.33,576.72,969.12,0.6
0,282,BNBBUSDPerp,15,13,-410.25,-0.41,0.49,131,255,33.94,4.87,33.75,4.11,156.26,638.06,1048.31,0.61
0,283,BNBBUSDPerp,15,14,-433.39,-0.43,0.5,137,262,34.34,4.67,33.74,4.09,156.27,639.11,1072.49,0.6
0,284,BNBBUSDPerp,15,15,-424.75,-0.42,0.49,146,259,36.05,4.46,23.21,4.15,156.28,650.87,1075.62,0.61
0,285,BNBBUSDPerp,15,16,-530.38,-0.53,0.6,147,283,34.19,4.6,34.05,4.27,156.1,676.65,1207.03,0.56
0,286,BNBBUSDPerp,15,17,-551.58,-0.55,0.61,154,298,34.07,4.47,34.05,4.16,156.1,688.77,1240.34,0.56
0,287,BNBBUSDPerp,15,18,-518.17,-0.52,0.58,167,293,36.3,4.29,23.33,4.21,156.13,716.61,1234.78,0.58
0,288,BNBBUSDPerp,30,1,-485.78,-0.49,0.49,122,245,33.24,7.82,34.79,5.88,54.72,953.81,1439.59,0.66
0,289,BNBBUSDPerp,30,2,-508.06,-0.51,0.54,123,248,33.15,7.6,36.85,5.82,54.71,934.31,1442.36,0.65
0,290,BNBBUSDPerp,30,3,-580.13,-0.58,0.59,124,254,32.8,6.76,27.2,5.59,43.33,838.6,1418.73,0.59
0,291,BNBBUSDPerp,30,4,-576.61,-0.58,0.58,128,266,32.49,8.05,34.78,6.04,54.7,1030.3,1606.91,0.64
0,292,BNBBUSDPerp,30,5,-602.14,-0.6,0.61,128,270,32.16,7.85,36.99,5.95,54.69,1004.36,1606.51,0.63
0,293,BNBBUSDPerp,30,6,-678.6,-0.68,0.68,132,276,32.35,7.05,27.2,5.83,43.33,930.29,1608.89,0.58
0,294,BNBBUSDPerp,30,7,-537.29,-0.54,0.59,144,292,33.03,8.35,43.75,5.96,49.66,1202.47,1739.75,0.69
0,295,BNBBUSDPerp,30,8,-547.69,-0.55,0.62,146,297,32.96,8.23,43.76,5.89,49.67,1202.22,1749.91,0.69
0,296,BNBBUSDPerp,30,9,-687.06,-0.69,0.7,153,306,33.33,7.44,43.73,5.97,53.48,1138.58,1825.64,0.62
0,297,BNBBUSDPerp,30,10,-291.72,-0.29,0.3,68,143,32.23,6.53,32.35,5.15,36.92,444.15,735.87,0.6
0,298,BNBBUSDPerp,30,11,-318.75,-0.32,0.32,67,146,31.46,6.55,36.91,5.19,36.93,438.56,757.31,0.58
0,299,BNBBUSDPerp,30,12,-434.34,-0.43,0.43,65,150,30.23,5.48,23.74,5.27,36.89,356.04,790.37,0.45
0,300,BNBBUSDPerp,30,13,-347.46,-0.35,0.35,74,157,32.03,7.09,32.52,5.56,41.56,524.74,872.19,0.6
0,301,BNBBUSDPerp,30,14,-379.68,-0.38,0.38,73,160,31.33,7.05,37.06,5.59,41.56,514.85,894.53,0.58
0,302,BNBBUSDPerp,30,15,-484.01,-0.48,0.48,73,163,30.93,6.17,27.13,5.73,41.52,450.52,934.54,0.48
0,303,BNBBUSDPerp,30,16,-366.98,-0.37,0.38,78,171,31.33,7.04,33.14,5.36,41.37,548.82,915.8,0.6
0,304,BNBBUSDPerp,30,17,-399.12,-0.4,0.41,79,171,31.6,6.81,37.67,5.48,41.38,537.92,937.04,0.57
0,305,BNBBUSDPerp,30,18,-502.98,-0.5,0.52,79,176,30.98,6.1,27.12,5.6,41.34,482.24,985.23,0.49
0,306,BNBBUSDPerp,60,1,4.24,0.0,0.19,73,108,40.33,10.72,52.25,7.21,51.1,782.74,778.49,1.01
0,307,BNBBUSDPerp,60,2,-117.28,-0.12,0.24,69,117,37.1,10.37,35.19,7.12,51.1,715.54,832.82,0.86
0,308,BNBBUSDPerp,60,3,-122.21,-0.12,0.25,67,121,35.64,10.76,35.18,6.97,51.09,721.14,843.34,0.86
0,309,BNBBUSDPerp,60,4,136.68,0.14,0.16,82,112,42.27,11.11,60.69,6.92,51.16,911.27,774.59,1.18
0,310,BNBBUSDPerp,60,5,-24.31,-0.02,0.2,79,120,39.7,10.18,36.09,6.9,51.14,803.91,828.21,0.97
0,311,BNBBUSDPerp,60,6,-14.77,-0.01,0.16,78,123,38.81,10.58,36.08,6.83,51.13,825.53,840.3,0.98
0,312,BNBBUSDPerp,60,7,-61.78,-0.06,0.3,85,131,39.35,11.27,60.69,7.78,51.15,957.71,1019.49,0.94
0,313,BNBBUSDPerp,60,8,-208.08,-0.21,0.34,87,141,38.16,10.05,36.14,7.67,51.11,874.04,1082.12,0.81
0,314,BNBBUSDPerp,60,9,-238.74,-0.24,0.37,84,149,36.05,10.62,36.13,7.59,51.11,892.35,1131.09,0.79
0,315,BNBBUSDPerp,60,10,-53.37,-0.05,0.17,43,73,37.07,10.58,52.26,6.97,41.83,455.1,508.47,0.9
0,316,BNBBUSDPerp,60,11,-180.05,-0.18,0.25,39,78,33.33,9.38,35.19,7.0,41.81,365.65,545.7,0.67
0,317,BNBBUSDPerp,60,12,-198.13,-0.2,0.27,37,78,32.17,9.17,35.18,6.89,41.8,339.32,537.44,0.63
0,318,BNBBUSDPerp,60,13,17.79,0.02,0.09,47,76,38.21,11.24,55.68,6.72,27.45,528.29,510.5,1.03
0,319,BNBBUSDPerp,60,14,-143.54,-0.14,0.21,44,80,35.48,9.0,35.21,6.75,27.44,396.18,539.72,0.73
0,320,BNBBUSDPerp,60,15,-154.81,-0.15,0.23,43,79,35.25,8.78,35.2,6.74,28.47,377.39,532.2,0.71
0,321,BNBBUSDPerp,60,16,-64.12,-0.06,0.21,50,83,37.59,11.15,55.68,7.49,41.25,557.46,621.57,0.9
0,322,BNBBUSDPerp,60,17,-210.46,-0.21,0.29,49,91,35.0,9.0,36.14,7.16,41.23,441.03,651.49,0.68
0,323,BNBBUSDPerp,60,18,-251.56,-0.25,0.33,47,94,33.33,8.97,36.13,7.16,41.22,421.55,673.11,0.63
0,324,BNBBUSDPerp,120,1,90.92,0.09,0.19,33,37,47.14,18.94,85.99,14.43,48.5,624.93,534.01,1.17
0,325,BNBBUSDPerp,120,2,44.91,0.04,0.19,36,43,45.57,16.58,59.34,12.83,52.46,596.81,551.9,1.08
0,326,BNBBUSDPerp,120,3,-122.69,-0.12,0.22,34,46,42.5,13.87,56.46,12.92,57.57,471.48,594.17,0.79
0,327,BNBBUSDPerp,120,4,63.68,0.06,0.2,36,37,49.32,16.24,85.96,14.08,48.5,584.54,520.85,1.12
0,328,BNBBUSDPerp,120,5,18.26,0.02,0.22,39,43,47.56,14.27,59.74,12.52,52.46,556.41,538.15,1.03
0,329,BNBBUSDPerp,120,6,-145.51,-0.15,0.27,37,47,44.05,12.38,56.46,12.84,57.57,458.2,603.71,0.76
0,330,BNBBUSDPerp,120,7,-20.68,-0.02,0.31,42,52,44.68,17.76,85.92,14.74,45.06,746.05,766.73,0.97
0,331,BNBBUSDPerp,120,8,-48.1,-0.05,0.34,45,57,44.12,16.02,84.63,13.49,52.5,720.9,769.0,0.94
0,332,BNBBUSDPerp,120,9,-193.58,-0.19,0.41,46,62,42.59,13.76,84.64,13.33,57.61,632.9,826.48,0.77
0,333,BNBBUSDPerp,120,10,5.64,0.01,0.17,24,27,47.06,13.64,85.99,11.91,57.57,327.33,321.7,1.02
0,334,BNBBUSDPerp,120,11,-6.78,-0.01,0.16,26,30,46.43,12.28,59.33,10.86,57.57,319.16,325.94,0.98
0,335,BNBBUSDPerp,120,12,-119.01,-0.12,0.19,24,29,45.28,9.58,56.46,12.03,57.56,229.87,348.87,0.66
0,336,BNBBUSDPerp,120,13,30.67,0.03,0.14,27,27,50.0,12.71,86.0,11.57,57.57,343.13,312.47,1.1
0,337,BNBBUSDPerp,120,14,18.22,0.02,0.13,29,30,49.15,11.55,59.73,10.56,57.57,334.93,316.71,1.06
0,338,BNBBUSDPerp,120,15,-88.59,-0.09,0.16,27,29,48.21,9.25,56.46,11.67,57.56,249.73,338.32,0.74
0,339,BNBBUSDPerp,120,16,-71.54,-0.07,0.24,34,37,47.89,12.79,85.93,13.69,57.57,434.89,506.43,0.86
0,340,BNBBUSDPerp,120,17,-69.26,-0.07,0.24,35,40,46.67,12.07,57.75,12.29,57.57,422.28,491.54,0.86
0,341,BNBBUSDPerp,120,18,-155.63,-0.16,0.28,36,41,46.75,9.87,56.47,12.46,57.58,355.23,510.86,0.7
0,342,BNBBUSDPerp,240,1,261.78,0.26,0.1,23,15,60.53,22.59,84.79,17.19,48.17,519.63,257.85,2.02
0,343,BNBBUSDPerp,240,2,216.2,0.22,0.11,24,16,60.0,20.35,88.38,17.02,51.24,488.48,272.28,1.79
0,344,BNBBUSDPerp,240,3,255.95,0.26,0.16,23,18,56.1,25.52,88.38,18.38,53.62,586.88,330.93,1.77
0,345,BNBBUSDPerp,240,4,173.57,0.17,0.11,22,16,57.89,20.68,84.79,17.59,48.18,455.02,281.44,1.62
0,346,BNBBUSDPerp,240,5,172.71,0.17,0.16,24,17,58.54,20.78,88.38,19.18,51.23,498.81,326.1,1.53
0,347,BNBBUSDPerp,240,6,148.23,0.15,0.22,23,20,53.49,23.47,88.38,19.58,53.61,539.92,391.7,1.38
0,348,BNBBUSDPerp,240,7,194.49,0.19,0.13,24,16,60.0,21.89,82.51,20.68,48.2,525.34,330.85,1.59
0,349,BNBBUSDPerp,240,8,165.75,0.17,0.17,24,18,57.14,23.49,88.39,22.12,51.24,563.82,398.07,1.42
0,350,BNBBUSDPerp,240,9,142.72,0.14,0.23,23,21,52.27,26.34,88.39,22.05,53.62,605.73,463.01,1.31
0,351,BNBBUSDPerp,240,10,15.62,0.02,0.16,16,15,51.61,17.73,77.73,17.87,48.15,283.67,268.05,1.06
0,352,BNBBUSDPerp,240,11,73.75,0.07,0.17,17,15,53.12,19.65,88.38,17.36,51.22,334.1,260.35,1.28
0,353,BNBBUSDPerp,240,12,9.19,0.01,0.22,15,17,46.88,21.83,88.38,18.72,53.6,327.4,318.21,1.03
0,354,BNBBUSDPerp,240,13,-33.72,-0.03,0.19,15,16,48.39,17.38,77.71,18.4,48.15,260.69,294.41,0.89
0,355,BNBBUSDPerp,240,14,-21.82,-0.02,0.24,16,17,48.48,19.13,88.38,19.29,51.2,306.16,327.98,0.93
0,356,BNBBUSDPerp,240,15,-60.31,-0.06,0.29,15,19,44.12,21.63,88.38,20.25,53.58,324.39,384.7,0.84
0,357,BNBBUSDPerp,240,16,40.2,0.04,0.17,17,16,51.52,19.62,77.77,18.33,48.17,333.54,293.34,1.14
0,358,BNBBUSDPerp,240,17,46.62,0.05,0.2,17,17,50.0,21.97,88.41,19.23,51.22,373.49,326.86,1.14
0,359,BNBBUSDPerp,240,18,6.02,0.01,0.26,16,19,45.71,24.67,88.41,20.46,53.6,394.76,388.74,1.02
0,360,BNBBUSDPerp,360,1,-15.6,-0.02,0.27,11,17,39.29,32.54,110.17,21.97,55.35,357.92,373.52,0.96
0,361,BNBBUSDPerp,360,2,-80.43,-0.08,0.27,8,19,29.63,39.16,110.1,20.72,55.31,313.25,393.69,0.8
0,362,BNBBUSDPerp,360,3,-19.06,-0.02,0.18,8,19,29.63,36.02,110.08,16.17,56.18,288.15,307.21,0.94
0,363,BNBBUSDPerp,360,4,-3.87,-0.0,0.24,12,18,40.0,32.14,110.15,21.64,55.34,385.73,389.6,0.99
0,364,BNBBUSDPerp,360,5,-78.3,-0.08,0.24,9,20,31.03,37.62,110.07,20.84,55.29,338.57,416.87,0.81
0,365,BNBBUSDPerp,360,6,-15.0,-0.02,0.15,9,20,31.03,35.21,110.04,16.6,56.16,316.93,331.94,0.95
0,366,BNBBUSDPerp,360,7,34.48,0.03,0.19,13,17,43.33,30.36,113.63,21.19,55.35,394.64,360.16,1.1
0,367,BNBBUSDPerp,360,8,-45.73,-0.05,0.19,10,19,34.48,34.03,113.54,20.32,55.31,340.29,386.02,0.88
0,368,BNBBUSDPerp,360,9,-13.24,-0.01,0.17,12,20,37.5,29.14,113.51,18.15,56.15,349.7,362.94,0.96
0,369,BNBBUSDPerp,360,10,-234.82,-0.23,0.28,7,18,28.0,19.64,85.13,20.68,55.25,137.51,372.32,0.37
0,370,BNBBUSDPerp,360,11,-285.62,-0.29,0.32,5,19,20.83,19.42,85.08,20.14,55.21,97.08,382.7,0.25
0,371,BNBBUSDPerp,360,12,-247.45,-0.25,0.28,4,20,16.67,23.12,85.1,17.0,56.09,92.49,339.94,0.27
0,372,BNBBUSDPerp,360,13,-213.56,-0.21,0.28,8,19,29.63,21.85,85.11,20.44,55.23,174.8,388.35,0.45
0,373,BNBBUSDPerp,360,14,-265.01,-0.27,0.33,6,20,23.08,22.29,85.06,19.94,55.2,133.72,398.72,0.34
0,374,BNBBUSDPerp,360,15,-264.27,-0.26,0.29,4,21,16.0,23.31,85.09,17.02,56.08,93.24,357.5,0.26
0,375,BNBBUSDPerp,360,16,-75.01,-0.08,0.23,10,18,35.71,27.49,113.55,19.44,55.31,274.94,349.95,0.79
0,376,BNBBUSDPerp,360,17,-129.51,-0.13,0.23,8,19,29.63,28.67,113.49,18.89,55.28,229.39,358.9,0.64
0,377,BNBBUSDPerp,360,18,-120.74,-0.12,0.25,9,21,30.0,28.75,113.49,18.07,56.14,258.71,379.46,0.68
0,378,ADABUSDPerp,5,1,-625.59,-0.63,0.65,229,491,31.81,2.5,16.26,2.44,32.63,571.87,1197.46,0.48
0,379,ADABUSDPerp,5,2,-638.33,-0.64,0.65,230,501,31.46,2.46,16.26,2.4,32.62,566.36,1204.69,0.47
0,380,ADABUSDPerp,5,3,-592.91,-0.59,0.6,242,505,32.4,2.47,15.99,2.36,32.63,598.63,1191.54,0.5
0,381,ADABUSDPerp,5,4,-763.97,-0.76,0.79,223,554,28.7,2.49,16.26,2.38,32.62,556.23,1320.2,0.42
0,382,ADABUSDPerp,5,5,-799.24,-0.8,0.81,223,566,28.26,2.42,16.25,2.37,32.61,539.87,1339.11,0.4
0,383,ADABUSDPerp,5,6,-768.08,-0.77,0.78,231,572,28.77,2.43,15.98,2.32,32.62,561.45,1329.52,0.42
0,384,ADABUSDPerp,5,7,-785.54,-0.79,0.8,263,613,30.02,2.59,16.26,2.39,26.2,680.08,1465.61,0.46
0,385,ADABUSDPerp,5,8,-773.33,-0.77,0.79,265,631,29.58,2.61,16.26,2.32,26.2,691.11,1464.44,0.47
0,386,ADABUSDPerp,5,9,-796.77,-0.8,0.81,274,637,30.08,2.52,15.97,2.34,26.2,691.4,1488.18,0.46
0,387,ADABUSDPerp,5,10,-242.98,-0.24,0.28,115,223,34.02,2.35,14.01,2.3,16.11,269.93,512.91,0.53
0,388,ADABUSDPerp,5,11,-238.65,-0.24,0.27,117,221,34.62,2.35,10.95,2.32,16.11,274.93,513.58,0.54
0,389,ADABUSDPerp,5,12,-244.49,-0.24,0.27,118,223,34.6,2.34,10.94,2.33,16.11,275.54,520.03,0.53
0,390,ADABUSDPerp,5,13,-302.24,-0.3,0.33,114,247,31.58,2.29,14.01,2.28,16.11,260.79,563.03,0.46
0,391,ADABUSDPerp,5,14,-308.33,-0.31,0.32,114,248,31.49,2.31,10.95,2.3,16.1,263.26,571.58,0.46
0,392,ADABUSDPerp,5,15,-315.57,-0.32,0.33,117,251,31.79,2.27,10.94,2.32,16.11,265.95,581.53,0.46
0,393,ADABUSDPerp,5,16,-372.83,-0.37,0.39,128,286,30.92,2.23,9.91,2.3,16.1,285.26,658.09,0.43
0,394,ADABUSDPerp,5,17,-366.5,-0.37,0.38,128,288,30.77,2.28,8.05,2.28,16.09,291.29,657.8,0.44
0,395,ADABUSDPerp,5,18,-369.92,-0.37,0.38,131,288,31.26,2.24,9.41,2.3,16.1,293.68,663.61,0.44
0,396,ADABUSDPerp,15,1,-739.5,-0.74,0.75,247,490,33.51,6.1,34.91,4.58,34.4,1505.63,2245.13,0.67
0,397,ADABUSDPerp,15,2,-720.88,-0.72,0.74,264,504,34.38,5.8,34.93,4.47,33.19,1531.65,2252.53,0.68
0,398,ADABUSDPerp,15,3,-775.89,-0.78,0.79,264,522,33.59,5.96,33.54,4.5,33.19,1573.94,2349.83,0.67
0,399,ADABUSDPerp,15,4,-863.23,-0.86,0.89,261,526,33.16,6.14,34.9,4.69,40.02,1603.32,2466.55,0.65
