,totals,symbol,tf,variation,netprofit,profit_percent(%),MDD(%),win trades,loss trades,winrate,W.Avg,W.Max,L.Avg,L.Max,GrossProfit,GrossLoss,ProfitFactor
0,54,BTCBUSDPerp,120,7,251.22,0.25,0.08,24,28,46.15,24.59,103.41,12.11,33.11,590.27,339.05,1.74
0,55,BTCBUSDPerp,120,8,116.82,0.12,0.13,34,48,41.46,21.4,86.19,12.73,37.41,727.7,610.89,1.19
0,56,BTCBUSDPerp,120,9,58.87,0.06,0.21,47,73,39.17,19.95,86.22,12.04,52.01,937.52,878.65,1.07
0,57,BTCBUSDPerp,120,10,251.4,0.25,0.08,23,24,48.94,24.79,103.39,13.28,33.1,570.15,318.74,1.79
0,58,BTCBUSDPerp,120,11,77.17,0.08,0.1,31,42,42.47,21.13,86.16,13.76,37.4,655.16,578.0,1.13
0,59,BTCBUSDPerp,120,12,6.0,0.01,0.17,40,59,40.4,19.59,86.19,13.18,52.01,783.47,777.47,1.01
0,60,BTCBUSDPerp,240,1,-78.84,-0.08,0.14,9,19,32.14,24.4,70.17,15.71,32.24,219.61,298.45,0.74
0,61,BTCBUSDPerp,240,2,-87.4,-0.09,0.21,14,26,35.0,23.5,72.34,16.02,41.89,329.06,416.46,0.79
0,62,BTCBUSDPerp,240,3,-9.08,-0.01,0.28,20,43,31.75,32.95,103.46,15.54,41.96,659.01,668.09,0.99
0,63,BTCBUSDPerp,240,4,-74.22,-0.07,0.14,9,18,33.33,24.4,70.18,16.32,32.24,219.62,293.84,0.75
0,64,BTCBUSDPerp,240,5,-150.46,-0.15,0.21,13,24,35.14,19.74,70.17,16.96,41.87,256.63,407.09,0.63
0,65,BTCBUSDPerp,240,6,-140.55,-0.14,0.3,16,40,28.57,32.13,103.45,16.37,41.9,514.15,654.7,0.79
0,66,BTCBUSDPerp,240,7,-78.84,-0.08,0.14,9,19,32.14,24.4,70.17,15.71,32.24,219.61,298.45,0.74
0,67,BTCBUSDPerp,240,8,-87.4,-0.09,0.21,14,26,35.0,23.5,72.34,16.02,41.89,329.06,416.46,0.79
0,68,BTCBUSDPerp,240,9,-9.08,-0.01,0.28,20,43,31.75,32.95,103.46,15.54,41.96,659.01,668.09,0.99
0,69,BTCBUSDPerp,240,10,-74.22,-0.07,0.14,9,18,33.33,24.4,70.18,16.32,32.24,219.62,293.84,0.75
0,70,BTCBUSDPerp,240,11,-150.46,-0.15,0.21,13,24,35.14,19.74,70.17,16.96,41.87,256.63,407.09,0.63
0,71,BTCBUSDPerp,240,12,-140.55,-0.14,0.3,16,40,28.57,32.13,103.45,16.37,41.9,514.15,654.7,0.79
0,72,BTCBUSDPerp,360,1,-1.7,-0.0,0.11,4,12,25.0,47.52,86.51,15.98,42.78,190.08,191.78,0.99
0,73,BTCBUSDPerp,360,2,-17.56,-0.02,0.22,9,22,29.03,32.54,86.52,14.11,42.79,292.87,310.44,0.94
0,74,BTCBUSDPerp,360,3,106.24,0.11,0.19,12,27,30.77,37.67,95.53,12.81,42.84,452.04,345.8,1.31
0,75,BTCBUSDPerp,360,4,-1.7,-0.0,0.11,4,12,25.0,47.52,86.51,15.98,42.78,190.08,191.78,0.99
0,76,BTCBUSDPerp,360,5,-24.86,-0.02,0.23,8,21,27.59,35.28,86.52,14.62,42.79,282.26,307.12,0.92
0,77,BTCBUSDPerp,360,6,98.93,0.1,0.19,11,26,29.73,40.13,95.52,13.17,42.84,441.41,342.49,1.29
0,78,BTCBUSDPerp,360,7,-1.7,-0.0,0.11,4,12,25.0,47.52,86.51,15.98,42.78,190.08,191.78,0.99
0,79,BTCBUSDPerp,360,8,-17.56,-0.02,0.22,9,22,29.03,32.54,86.52,14.11,42.79,292.87,310.44,0.94
0,80,BTCBUSDPerp,360,9,106.24,0.11,0.19,12,27,30.77,37.67,95.53,12.81,42.84,452.04,345.8,1.31
0,81,BTCBUSDPerp,360,10,-1.7,-0.0,0.11,4,12,25.0,47.52,86.51,15.98,42.78,190.08,191.78,0.99
0,82,BTCBUSDPerp,360,11,-24.86,-0.02,0.23,8,21,27.59,35.28,86.52,14.62,42.79,282.26,307.12,0.92
0,83,BTCBUSDPerp,360,12,98.93,0.1,0.19,11,26,29.73,40.13,95.52,13.17,42.84,441.41,342.49,1.29
0,84,ETHBUSDPerp,5,1,-203.12,-0.2,0.22,142,317,30.94,2.71,18.72,1.86,19.96,384.94,588.05,0.65
0,85,ETHBUSDPerp,5,2,-420.77,-0.42,0.43,205,486,29.67,2.37,27.11,1.87,21.48,486.22,906.99,0.54
0,86,ETHBUSDPerp,5,3,-505.92,-0.51,0.53,277,653,29.78,2.35,27.12,1.77,19.94,651.22,1157.14,0.56
0,87,ETHBUSDPerp,5,4,-121.17,-0.12,0.13,87,181,32.46,2.25,10.35,1.75,7.99,195.34,316.51,0.62
0,88,ETHBUSDPerp,5,5,-252.05,-0.25,0.25,123,270,31.3,2.12,27.13,1.9,21.49,260.99,513.04,0.51
0,89,ETHBUSDPerp,5,6,-310.81,-0.31,0.32,165,377,30.44,2.1,27.12,1.74,11.79,346.13,656.94,0.53
0,90,ETHBUSDPerp,5,7,-203.12,-0.2,0.22,142,317,30.94,2.71,18.72,1.86,19.96,384.94,588.05,0.65
0,91,ETHBUSDPerp,5,8,-420.77,-0.42,0.43,205,486,29.67,2.37,27.11,1.87,21.48,486.22,906.99,0.54
0,92,ETHBUSDPerp,5,9,-505.92,-0.51,0.53,277,653,29.78,2.35,27.12,1.77,19.94,651.22,1157.14,0.56
0,93,ETHBUSDPerp,5,10,-121.17,-0.12,0.13,87,181,32.46,2.25,10.35,1.75,7.99,195.34,316.51,0.62
0,94,ETHBUSDPerp,5,11,-252.05,-0.25,0.25,123,270,31.3,2.12,27.13,1.9,21.49,260.99,513.04,0.51
0,95,ETHBUSDPerp,5,12,-310.81,-0.31,0.32,165,377,30.44,2.1,27.12,1.74,11.79,346.13,656.94,0.53
0,96,ETHBUSDPerp,15,1,93.0,0.09,0.1,141,224,38.63,7.74,52.84,4.46,35.25,1091.79,998.79,1.09
0,97,ETHBUSDPerp,15,2,-50.42,-0.05,0.13,207,347,37.36,7.17,52.27,4.42,35.2,1484.32,1534.73,0.97
0,98,ETHBUSDPerp,15,3,-225.75,-0.23,0.3,273,522,34.34,6.76,52.22,3.97,35.17,1844.19,2069.94,0.89
0,99,ETHBUSDPerp,15,4,162.1,0.16,0.08,86,114,43.0,8.55,52.87,5.03,35.26,735.33,573.23,1.28
0,100,ETHBUSDPerp,15,5,-22.64,-0.02,0.13,117,185,38.74,7.68,52.3,4.98,35.22,898.81,921.45,0.98
0,101,ETHBUSDPerp,15,6,-135.84,-0.14,0.2,152,298,33.78,7.08,52.26,4.07,35.2,1076.34,1212.18,0.89
0,102,ETHBUSDPerp,15,7,93.0,0.09,0.1,141,224,38.63,7.74,52.84,4.46,35.25,1091.79,998.79,1.09
0,103,ETHBUSDPerp,15,8,-50.42,-0.05,0.13,207,347,37.36,7.17,52.27,4.42,35.2,1484.32,1534.73,0.97
0,104,ETHBUSDPerp,15,9,-225.75,-0.23,0.3,273,522,34.34,6.76,52.22,3.97,35.17,1844.19,2069.94,0.89
0,105,ETHBUSDPerp,15,10,162.1,0.16,0.08,86,114,43.0,8.55,52.87,5.03,35.26,735.33,573.23,1.28
0,106,ETHBUSDPerp,15,11,-22.64,-0.02,0.13,117,185,38.74,7.68,52.3,4.98,35.22,898.81,921.45,0.98
0,107,ETHBUSDPerp,15,12,-135.84,-0.14,0.2,152,298,33.78,7.08,52.26,4.07,35.2,1076.34,1212.18,0.89
0,108,ETHBUSDPerp,30,1,-295.25,-0.3,0.39,72,118,37.89,10.61,48.9,8.98,77.28,764.15,1059.39,0.72
0,109,ETHBUSDPerp,30,2,-241.22,-0.24,0.44,116,189,38.03,10.85,74.38,7.93,77.23,1258.38,1499.6,0.84
0,110,ETHBUSDPerp,30,3,-318.51,-0.32,0.48,161,249,39.27,9.58,74.37,7.48,86.69,1543.07,1861.58,0.83
0,111,ETHBUSDPerp,30,4,-78.45,-0.08,0.3,46,69,40.0,12.02,49.0,9.15,42.84,552.94,631.39,0.88
0,112,ETHBUSDPerp,30,5,-10.6,-0.01,0.33,72,103,41.14,12.36,74.49,8.75,66.22,890.14,900.74,0.99
0,113,ETHBUSDPerp,30,6,-4.37,-0.0,0.35,94,133,41.41,11.43,74.51,8.11,66.23,1074.55,1078.91,1.0
0,114,ETHBUSDPerp,30,7,-295.25,-0.3,0.39,72,118,37.89,10.61,48.9,8.98,77.28,764.15,1059.39,0.72
0,115,ETHBUSDPerp,30,8,-241.22,-0.24,0.44,116,189,38.03,10.85,74.38,7.93,77.23,1258.38,1499.6,0.84
0,116,ETHBUSDPerp,30,9,-318.51,-0.32,0.48,161,249,39.27,9.58,74.37,7.48,86.69,1543.07,1861.58,0.83
0,117,ETHBUSDPerp,30,10,-78.45,-0.08,0.3,46,69,40.0,12.02,49.0,9.15,42.84,552.94,631.39,0.88
0,118,ETHBUSDPerp,30,11,-10.6,-0.01,0.33,72,103,41.14,12.36,74.49,8.75,66.22,890.14,900.74,0.99
0,119,ETHBUSDPerp,30,12,-4.37,-0.0,0.35,94,133,41.41,11.43,74.51,8.11,66.23,1074.55,1078.91,1.0
0,120,ETHBUSDPerp,60,1,-106.47,-0.11,0.19,34,46,42.5,18.18,79.63,15.75,77.43,618.0,724.47,0.85
0,121,ETHBUSDPerp,60,2,117.73,0.12,0.16,44,71,38.26,19.56,79.76,10.46,47.65,860.63,742.91,1.16
0,122,ETHBUSDPerp,60,3,-128.97,-0.13,0.24,56,114,32.94,19.46,79.63,10.69,48.27,1089.87,1218.84,0.89
0,123,ETHBUSDPerp,60,4,22.73,0.02,0.15,23,28,45.1,20.93,79.71,16.38,72.77,481.49,458.76,1.05
0,124,ETHBUSDPerp,60,5,203.41,0.2,0.14,34,39,46.58,19.24,79.82,11.55,47.69,654.01,450.59,1.45
0,125,ETHBUSDPerp,60,6,-7.67,-0.01,0.19,36,68,34.62,21.66,79.71,11.58,48.31,779.68,787.36,0.99
0,126,ETHBUSDPerp,60,7,-106.47,-0.11,0.19,34,46,42.5,18.18,79.63,15.75,77.43,618.0,724.47,0.85
0,127,ETHBUSDPerp,60,8,117.73,0.12,0.16,44,71,38.26,19.56,79.76,10.46,47.65,860.63,742.91,1.16
0,128,ETHBUSDPerp,60,9,-128.97,-0.13,0.24,56,114,32.94,19.46,79.63,10.69,48.27,1089.87,1218.84,0.89
0,129,ETHBUSDPerp,60,10,22.73,0.02,0.15,23,28,45.1,20.93,79.71,16.38,72.77,481.49,458.76,1.05
0,130,ETHBUSDPerp,60,11,203.41,0.2,0.14,34,39,46.58,19.24,79.82,11.55,47.69,654.01,450.59,1.45
0,131,ETHBUSDPerp,60,12,-7.67,-0.01,0.19,36,68,34.62,21.66,79.71,11.58,48.31,779.68,787.36,0.99
0,132,ETHBUSDPerp,120,1,156.16,0.16,0.14,19,24,44.19,28.86,103.23,16.34,48.88,548.29,392.13,1.4
0,133,ETHBUSDPerp,120,2,164.4,0.16,0.13,34,35,49.28,21.11,79.77,15.81,48.85,717.88,553.48,1.3
0,134,ETHBUSDPerp,120,3,-155.91,-0.16,0.27,35,61,36.46,22.44,79.77,15.43,64.15,785.41,941.32,0.83
0,135,ETHBUSDPerp,120,4,165.22,0.17,0.14,13,20,39.39,38.01,103.26,16.45,48.9,494.18,328.96,1.5
0,136,ETHBUSDPerp,120,5,201.55,0.2,0.13,23,26,46.94,27.19,79.82,16.3,48.88,625.38,423.83,1.48
0,137,ETHBUSDPerp,120,6,-16.64,-0.02,0.22,24,41,36.92,26.85,79.8,16.12,64.2,644.32,660.95,0.97
0,138,ETHBUSDPerp,120,7,156.16,0.16,0.14,19,24,44.19,28.86,103.23,16.34,48.88,548.29,392.13,1.4
0,139,ETHBUSDPerp,120,8,164.4,0.16,0.13,34,35,49.28,21.11,79.77,15.81,48.85,717.88,553.48,1.3
0,140,ETHBUSDPerp,120,9,-155.91,-0.16,0.27,35,61,36.46,22.44,79.77,15.43,64.15,785.41,941.32,0.83
0,141,ETHBUSDPerp,120,10,165.22,0.17,0.14,13,20,39.39,38.01,103.26,16.45,48.9,494.18,328.96,1.5
0,142,ETHBUSDPerp,120,11,201.55,0.2,0.13,23,26,46.94,27.19,79.82,16.3,48.88,625.38,423.83,1.48
0,143,ETHBUSDPerp,120,12,-16.64,-0.02,0.22,24,41,36.92,26.85,79.8,16.12,64.2,644.32,660.95,0.97
0,144,ETHBUSDPerp,240,1,-90.65,-0.09,0.2,7,12,36.84,25.45,59.37,22.4,68.51,178.16,268.81,0.66
0,145,ETHBUSDPerp,240,2,-97.14,-0.1,0.18,10,17,37.04,23.94,59.35,19.79,68.5,239.36,336.49,0.71
0,146,ETHBUSDPerp,240,3,-85.46,-0.09,0.25,13,26,33.33,28.0,63.36,17.29,68.52,363.96,449.42,0.81
0,147,ETHBUSDPerp,240,4,-75.86,-0.08,0.2,7,11,38.89,25.46,59.38,23.1,68.52,178.19,254.05,0.7
0,148,ETHBUSDPerp,240,5,-70.71,-0.07,0.18,10,15,40.0,23.94,59.36,20.68,68.52,239.42,310.13,0.77
0,149,ETHBUSDPerp,240,6,-143.56,-0.14,0.25,10,21,32.26,23.94,59.36,18.24,68.49,239.4,382.95,0.63
0,150,ETHBUSDPerp,240,7,-90.65,-0.09,0.2,7,12,36.84,25.45,59.37,22.4,68.51,178.16,268.81,0.66
0,151,ETHBUSDPerp,240,8,-97.14,-0.1,0.18,10,17,37.04,23.94,59.35,19.79,68.5,239.36,336.49,0.71
0,152,ETHBUSDPerp,240,9,-85.46,-0.09,0.25,13,26,33.33,28.0,63.36,17.29,68.52,363.96,449.42,0.81
0,153,ETHBUSDPerp,240,10,-75.86,-0.08,0.2,7,11,38.89,25.46,59.38,23.1,68.52,178.19,254.05,0.7
0,154,ETHBUSDPerp,240,11,-70.71,-0.07,0.18,10,15,40.0,23.94,59.36,20.68,68.52,239.42,310.13,0.77
0,155,ETHBUSDPerp,240,12,-143.56,-0.14,0.25,10,21,32.26,23.94,59.36,18.24,68.49,239.4,382.95,0.63
0,156,ETHBUSDPerp,360,1,-52.41,-0.05,0.14,7,10,41.18,28.4,62.3,25.12,45.37,198.8,251.21,0.79
0,157,ETHBUSDPerp,360,2,-223.45,-0.22,0.29,8,16,33.33,27.04,62.29,27.48,49.47,216.3,439.76,0.49
0,158,ETHBUSDPerp,360,3,32.24,0.03,0.19,12,19,38.71,39.56,109.35,23.29,49.58,474.66,442.43,1.07
0,159,ETHBUSDPerp,360,4,-114.64,-0.11,0.14,6,10,37.5,22.74,49.88,25.11,45.34,136.41,251.06,0.54
0,160,ETHBUSDPerp,360,5,-266.7,-0.27,0.29,6,15,28.57,22.93,49.88,26.95,49.45,137.56,404.26,0.34
0,161,ETHBUSDPerp,360,6,-11.12,-0.01,0.19,10,18,35.71,39.58,109.3,22.61,49.56,395.81,406.93,0.97
0,162,ETHBUSDPerp,360,7,-52.41,-0.05,0.14,7,10,41.18,28.4,62.3,25.12,45.37,198.8,251.21,0.79
0,163,ETHBUSDPerp,360,8,-223.45,-0.22,0.29,8,16,33.33,27.04,62.29,27.48,49.47,216.3,439.76,0.49
0,164,ETHBUSDPerp,360,9,32.24,0.03,0.19,12,19,38.71,39.56,109.35,23.29,49.58,474.66,442.43,1.07
0,165,ETHBUSDPerp,360,10,-114.64,-0.11,0.14,6,10,37.5,22.74,49.88,25.11,45.34,136.41,251.06,0.54
0,166,ETHBUSDPerp,360,11,-266.7,-0.27,0.29,6,15,28.57,22.93,49.88,26.95,49.45,137.56,404.26,0.34
0,167,ETHBUSDPerp,360,12,-11.12,-0.01,0.19,10,18,35.71,39.58,109.3,22.61,49.56,395.81,406.93,0.97
0,168,BNBBUSDPerp,5,1,-343.77,-0.34,0.37,112,322,25.81,2.5,12.77,1.94,17.96,280.41,624.17,0.45
0,169,BNBBUSDPerp,5,2,-476.48,-0.48,0.49,172,480,26.38,2.42,12.76,1.86,17.95,416.4,892.88,0.47
0,170,BNBBUSDPerp,5,3,-580.63,-0.58,0.6,246,658,27.21,2.3,31.67,1.74,17.96,566.79,1147.41,0.49
0,171,BNBBUSDPerp,5,4,-110.68,-0.11,0.13,61,149,29.05,2.62,12.79,1.82,10.13,160.1,270.77,0.59
0,172,BNBBUSDPerp,5,5,-177.62,-0.18,0.19,85,219,27.96,2.34,12.78,1.72,10.13,199.31,376.93,0.53
0,173,BNBBUSDPerp,5,6,-243.08,-0.24,0.26,113,302,27.23,2.25,12.78,1.65,10.12,254.01,497.09,0.51
0,174,BNBBUSDPerp,5,7,-343.77,-0.34,0.37,112,322,25.81,2.5,12.77,1.94,17.96,280.41,624.17,0.45
0,175,BNBBUSDPerp,5,8,-477.95,-0.48,0.49,172,481,26.34,2.42,12.76,1.86,17.95,416.4,894.36,0.47
0,176,BNBBUSDPerp,5,9,-582.17,-0.58,0.6,246,659,27.18,2.3,31.67,1.74,17.96,566.79,1148.96,0.49
0,177,BNBBUSDPerp,5,10,-110.68,-0.11,0.13,61,149,29.05,2.62,12.79,1.82,10.13,160.1,270.77,0.59
0,178,BNBBUSDPerp,5,11,-177.62,-0.18,0.2,85,219,27.96,2.34,12.78,1.72,10.13,199.31,376.93,0.53
0,179,BNBBUSDPerp,5,12,-241.89,-0.24,0.26,114,301,27.47,2.23,12.78,1.65,10.12,254.38,496.27,0.51
0,180,BNBBUSDPerp,15,1,-143.89,-0.14,0.3,137,263,34.25,6.8,56.85,4.09,32.3,931.57,1075.46,0.87
0,181,BNBBUSDPerp,15,2,-237.65,-0.24,0.37,211,412,33.87,6.17,43.18,3.74,32.3,1301.82,1539.47,0.85
0,182,BNBBUSDPerp,15,3,-262.31,-0.26,0.4,276,557,33.13,6.21,45.14,3.55,32.28,1715.27,1977.57,0.87
0,183,BNBBUSDPerp,15,4,-86.56,-0.09,0.16,75,142,34.56,7.69,56.81,4.67,32.28,576.52,663.08,0.87
0,184,BNBBUSDPerp,15,5,-104.35,-0.1,0.25,115,218,34.53,6.89,43.16,4.12,32.31,792.83,897.18,0.88
0,185,BNBBUSDPerp,15,6,-105.58,-0.11,0.18,154,301,33.85,6.95,45.13,3.91,32.27,1070.35,1175.94,0.91
0,186,BNBBUSDPerp,15,7,-143.89,-0.14,0.3,137,263,34.25,6.8,56.85,4.09,32.3,931.57,1075.46,0.87
0,187,BNBBUSDPerp,15,8,-237.65,-0.24,0.37,211,412,33.87,6.17,43.18,3.74,32.3,1301.82,1539.47,0.85
0,188,BNBBUSDPerp,15,9,-262.31,-0.26,0.4,276,557,33.13,6.21,45.14,3.55,32.28,1715.27,1977.57,0.87
0,189,BNBBUSDPerp,15,10,-86.56,-0.09,0.16,75,142,34.56,7.69,56.81,4.67,32.28,576.52,663.08,0.87
0,190,BNBBUSDPerp,15,11,-104.35,-0.1,0.25,115,218,34.53,6.89,43.16,4.12,32.31,792.83,897.18,0.88
0,191,BNBBUSDPerp,15,12,-105.58,-0.11,0.18,154,301,33.85,6.95,45.13,3.91,32.27,1070.35,1175.94,0.91
0,192,BNBBUSDPerp,30,1,-500.75,-0.5,0.58,53,134,28.34,9.23,44.03,7.39,37.5,488.93,989.69,0.49
0,193,BNBBUSDPerp,30,2,-541.31,-0.54,0.63,83,204,28.92,9.6,44.01,6.56,37.52,796.78,1338.09,0.6
0,194,BNBBUSDPerp,30,3,-683.1,-0.68,0.74,110,274,28.65,8.49,43.96,5.9,37.51,934.42,1617.53,0.58
0,195,BNBBUSDPerp,30,4,-327.12,-0.33,0.35,34,83,29.06,10.72,44.11,8.33,37.56,364.4,691.52,0.53
0,196,BNBBUSDPerp,30,5,-425.56,-0.43,0.43,56,126,30.77,9.36,44.07,7.54,37.58,524.34,949.9,0.55
0,197,BNBBUSDPerp,30,6,-457.0,-0.46,0.49,71,150,32.13,8.72,44.06,7.17,37.59,618.83,1075.83,0.58
0,198,BNBBUSDPerp,30,7,-500.75,-0.5,0.58,53,134,28.34,9.23,44.03,7.39,37.5,488.93,989.69,0.49
0,199,BNBBUSDPerp,30,8,-541.31,-0.54,0.63,83,204,28.92,9.6,44.01,6.56,37.52,796.78,1338.09,0.6
