,totals,symbol,tf,variation,netprofit,profit_percent(%),MDD(%),win trades,loss trades,winrate,W.Avg,W.Max,L.Avg,L.Max,GrossProfit,GrossLoss,ProfitFactor
0,89,ADABUSDPerp,15,2,-627.8,-0.63,0.66,44,271,13.97,23.99,74.75,6.21,37.85,1055.65,1683.45,0.63
0,90,ADABUSDPerp,15,3,-637.96,-0.64,0.67,46,275,14.33,23.6,74.75,6.27,37.86,1085.57,1723.53,0.63
0,91,ADABUSDPerp,15,4,-745.8,-0.75,0.77,53,314,14.44,22.66,74.77,6.2,37.85,1200.98,1946.78,0.62
0,92,ADABUSDPerp,30,1,-370.92,-0.37,0.5,17,94,15.32,35.51,68.96,10.37,37.66,603.72,974.64,0.62
0,93,ADABUSDPerp,30,2,-582.77,-0.58,0.68,23,130,15.03,32.48,67.04,10.23,37.61,747.01,1329.78,0.56
0,94,ADABUSDPerp,30,3,-577.23,-0.58,0.69,25,136,15.53,31.03,67.03,9.95,37.61,775.63,1352.86,0.57
0,95,ADABUSDPerp,30,4,-505.85,-0.51,0.62,31,151,17.03,30.28,67.04,9.57,37.63,938.68,1444.53,0.65
0,96,ADABUSDPerp,60,1,97.85,0.1,0.21,10,34,22.73,66.45,123.34,16.67,51.77,664.51,566.67,1.17
0,97,ADABUSDPerp,60,2,53.33,0.05,0.24,14,51,21.54,55.04,102.48,14.06,51.67,770.54,717.2,1.07
0,98,ADABUSDPerp,60,3,8.71,0.01,0.24,15,54,21.74,52.89,102.48,14.53,51.67,793.37,784.66,1.01
0,99,ADABUSDPerp,60,4,221.28,0.22,0.23,19,57,25.0,54.22,123.28,14.19,51.73,1030.16,808.87,1.27
0,100,ADABUSDPerp,120,1,-196.83,-0.2,0.24,2,18,10.0,85.28,101.5,20.41,49.86,170.57,367.39,0.46
0,101,ADABUSDPerp,120,2,46.21,0.05,0.26,5,24,17.24,100.19,162.56,18.95,35.65,500.95,454.74,1.1
0,102,ADABUSDPerp,120,3,-86.15,-0.09,0.23,5,26,16.13,85.08,120.56,19.68,35.62,425.41,511.55,0.83
0,103,ADABUSDPerp,120,4,22.65,0.02,0.23,7,26,21.21,76.49,120.57,19.72,35.62,535.43,512.79,1.04
0,104,ADABUSDPerp,240,1,30.57,0.03,0.23,1,7,12.5,213.33,213.33,26.11,42.51,213.33,182.76,1.17
0,105,ADABUSDPerp,240,2,20.33,0.02,0.26,2,11,15.38,150.36,213.39,25.49,42.51,300.71,280.38,1.07
0,106,ADABUSDPerp,240,3,33.99,0.03,0.26,2,11,15.38,150.37,213.42,24.25,42.51,300.74,266.75,1.13
0,107,ADABUSDPerp,240,4,-80.61,-0.08,0.32,2,13,13.33,150.2,213.18,29.31,44.82,300.4,381.01,0.79
0,108,ADABUSDPerp,360,1,-45.3,-0.05,0.06,0,3,0.0,0.0,0.0,15.1,24.47,0.0,45.3,0.0
0,109,ADABUSDPerp,360,2,-137.19,-0.14,0.14,0,5,0.0,0.0,0.0,27.44,71.35,0.0,137.19,0.0
0,110,ADABUSDPerp,360,3,-136.53,-0.14,0.14,0,6,0.0,0.0,0.0,22.75,65.05,0.0,136.53,0.0
0,111,ADABUSDPerp,360,4,-197.97,-0.2,0.2,0,8,0.0,0.0,0.0,24.75,65.05,0.0,197.97,0.0
0,112,XRPBUSDPerp,5,1,-66.93,-0.07,0.23,53,226,19.0,12.72,66.63,3.28,15.6,674.35,741.28,0.91
0,113,XRPBUSDPerp,5,2,-254.58,-0.25,0.4,65,298,17.91,11.72,64.2,3.41,17.06,762.07,1016.65,0.75
0,114,XRPBUSDPerp,5,3,-289.94,-0.29,0.43,66,312,17.46,11.67,64.2,3.4,17.06,769.99,1059.92,0.73
0,115,XRPBUSDPerp,5,4,-315.35,-0.32,0.46,74,351,17.41,11.4,64.2,3.3,17.05,843.57,1158.92,0.73
0,116,XRPBUSDPerp,15,1,-499.23,-0.5,0.63,29,196,12.89,26.0,51.24,6.39,38.9,753.92,1253.15,0.6
0,117,XRPBUSDPerp,15,2,-556.44,-0.56,0.65,45,253,15.1,23.05,51.19,6.3,38.88,1037.34,1593.78,0.65
0,118,XRPBUSDPerp,15,3,-520.13,-0.52,0.62,48,262,15.48,23.53,51.2,6.3,38.87,1129.34,1649.47,0.68
0,119,XRPBUSDPerp,15,4,-552.82,-0.55,0.63,53,298,15.1,23.61,51.21,6.05,38.87,1251.27,1804.1,0.69
0,120,XRPBUSDPerp,30,1,-46.53,-0.05,0.29,21,105,16.67,44.92,98.54,9.43,41.69,943.33,989.86,0.95
0,121,XRPBUSDPerp,30,2,-48.31,-0.05,0.32,27,140,16.17,44.92,98.59,9.01,41.69,1212.86,1261.16,0.96
0,122,XRPBUSDPerp,30,3,-80.7,-0.08,0.34,29,147,16.48,43.13,98.58,9.06,41.68,1250.65,1331.35,0.94
0,123,XRPBUSDPerp,30,4,-164.02,-0.16,0.4,34,166,17.0,39.75,98.46,9.13,41.66,1351.39,1515.41,0.89
0,124,XRPBUSDPerp,60,1,2.66,0.0,0.29,11,49,18.33,61.86,126.67,13.83,61.01,680.5,677.84,1.0
0,125,XRPBUSDPerp,60,2,-53.59,-0.05,0.23,14,60,18.92,57.95,126.69,14.41,60.99,811.24,864.82,0.94
0,126,XRPBUSDPerp,60,3,-149.06,-0.15,0.29,13,61,17.57,57.47,126.6,14.69,60.95,747.16,896.23,0.83
0,127,XRPBUSDPerp,60,4,-112.72,-0.11,0.29,15,67,18.29,57.8,126.57,14.62,60.97,866.95,979.66,0.88
0,128,XRPBUSDPerp,120,1,-155.95,-0.16,0.32,5,23,17.86,70.32,119.45,22.07,112.19,351.59,507.55,0.69
0,129,XRPBUSDPerp,120,2,-68.24,-0.07,0.33,6,28,17.65,77.1,119.58,18.96,112.32,462.6,530.84,0.87
0,130,XRPBUSDPerp,120,3,-77.62,-0.08,0.35,6,29,17.14,77.1,119.58,18.63,112.32,462.59,540.21,0.86
0,131,XRPBUSDPerp,120,4,-96.0,-0.1,0.37,6,28,17.65,77.86,119.58,20.11,112.32,467.16,563.16,0.83
0,132,XRPBUSDPerp,240,1,128.27,0.13,0.17,2,7,22.22,153.31,175.63,25.48,50.73,306.63,178.36,1.72
0,133,XRPBUSDPerp,240,2,158.68,0.16,0.17,3,9,25.0,132.62,175.6,26.58,50.72,397.86,239.18,1.66
0,134,XRPBUSDPerp,240,3,150.52,0.15,0.18,3,10,23.08,132.61,175.59,24.73,50.72,397.82,247.3,1.61
0,135,XRPBUSDPerp,240,4,172.38,0.17,0.2,4,12,25.0,113.35,175.62,23.42,50.72,453.39,281.01,1.61
0,136,XRPBUSDPerp,360,1,22.37,0.02,0.24,2,7,22.22,146.25,153.64,38.59,88.96,292.5,270.12,1.08
0,137,XRPBUSDPerp,360,2,-266.23,-0.27,0.34,1,12,7.69,153.31,153.31,34.96,88.95,153.31,419.53,0.37
0,138,XRPBUSDPerp,360,3,-274.57,-0.27,0.35,1,13,7.14,169.63,169.63,34.17,88.95,169.63,444.2,0.38
0,139,XRPBUSDPerp,360,4,-248.51,-0.25,0.32,1,13,7.14,169.68,169.68,32.17,88.95,169.68,418.19,0.41
0,140,LDOBUSDPerp,5,1,292.87,0.29,0.16,54,228,19.15,25.64,107.3,4.79,32.9,1384.42,1091.56,1.27
0,141,LDOBUSDPerp,5,2,143.02,0.14,0.17,72,318,18.46,22.97,104.88,4.75,18.46,1653.72,1510.7,1.09
0,142,LDOBUSDPerp,5,3,88.27,0.09,0.19,71,329,17.75,23.09,104.81,4.72,18.45,1639.54,1551.28,1.06
0,143,LDOBUSDPerp,5,4,155.37,0.16,0.19,84,366,18.67,21.78,104.92,4.57,22.37,1829.21,1673.84,1.09
0,144,LDOBUSDPerp,15,1,-285.61,-0.29,0.3,15,101,12.93,47.92,82.39,9.94,47.97,718.81,1004.42,0.72
0,145,LDOBUSDPerp,15,2,-307.72,-0.31,0.41,22,129,14.57,43.08,79.07,9.73,60.19,947.65,1255.37,0.75
0,146,LDOBUSDPerp,15,3,-263.86,-0.26,0.4,23,131,14.94,42.54,79.12,9.48,60.19,978.36,1242.21,0.79
0,147,LDOBUSDPerp,15,4,-286.99,-0.29,0.46,23,143,13.86,43.6,79.04,9.02,60.17,1002.74,1289.73,0.78
0,148,LDOBUSDPerp,30,1,265.26,0.27,0.22,8,47,14.55,100.15,155.01,11.4,38.32,801.19,535.93,1.49
0,149,LDOBUSDPerp,30,2,99.72,0.1,0.28,10,62,13.89,85.79,154.98,12.23,35.66,857.93,758.21,1.13
0,150,LDOBUSDPerp,30,3,25.9,0.03,0.3,10,69,12.66,85.76,154.91,12.05,35.66,857.65,831.75,1.03
0,151,LDOBUSDPerp,30,4,-40.64,-0.04,0.33,11,77,12.5,81.35,154.76,12.15,35.64,894.83,935.47,0.96
0,152,LDOBUSDPerp,60,1,-299.74,-0.3,0.3,0,20,0.0,0.0,0.0,14.99,38.83,0.0,299.74,0.0
0,153,LDOBUSDPerp,60,2,-404.21,-0.4,0.41,0,27,0.0,0.0,0.0,14.97,33.1,0.0,404.21,0.0
0,154,LDOBUSDPerp,60,3,-425.82,-0.43,0.43,0,30,0.0,0.0,0.0,14.19,33.1,0.0,425.82,0.0
0,155,LDOBUSDPerp,60,4,-486.67,-0.49,0.49,0,35,0.0,0.0,0.0,13.9,33.08,0.0,486.67,0.0
0,156,LDOBUSDPerp,120,1,56.15,0.06,0.15,1,8,11.11,221.28,221.28,20.64,44.61,221.28,165.13,1.34
0,157,LDOBUSDPerp,120,2,-58.76,-0.06,0.18,1,12,7.69,221.2,221.2,23.33,53.61,221.2,279.96,0.79
0,158,LDOBUSDPerp,120,3,-71.94,-0.07,0.19,1,13,7.14,221.18,221.18,22.55,53.61,221.18,293.11,0.75
0,159,LDOBUSDPerp,120,4,-91.19,-0.09,0.24,1,14,6.67,221.14,221.14,22.31,53.6,221.14,312.33,0.71
0,160,LDOBUSDPerp,240,1,176.06,0.18,0.35,2,5,28.57,180.99,185.23,37.18,50.9,361.97,185.91,1.95
0,161,LDOBUSDPerp,240,2,109.66,0.11,0.35,2,7,22.22,168.03,176.72,32.34,50.9,336.05,226.39,1.48
0,162,LDOBUSDPerp,240,3,100.67,0.1,0.35,2,8,20.0,168.03,176.72,29.42,50.9,336.05,235.38,1.43
0,163,LDOBUSDPerp,240,4,86.39,0.09,0.35,2,7,22.22,168.0,176.69,35.66,54.5,336.0,249.62,1.35
0,164,LDOBUSDPerp,360,1,-194.59,-0.19,0.2,0,6,0.0,0.0,0.0,32.43,59.6,0.0,194.59,0.0
0,165,LDOBUSDPerp,360,2,-166.36,-0.17,0.36,1,6,14.29,201.35,201.35,61.29,130.94,201.35,367.71,0.55
0,166,LDOBUSDPerp,360,3,-166.36,-0.17,0.36,1,6,14.29,201.35,201.35,61.29,130.94,201.35,367.71,0.55
0,167,LDOBUSDPerp,360,4,-145.24,-0.15,0.4,1,5,16.67,201.39,201.39,69.33,130.97,201.39,346.63,0.58
0,168,SOLBUSDPerp,5,1,-79.57,-0.08,0.22,44,219,16.73,17.86,94.01,3.95,35.0,785.92,865.49,0.91
0,169,SOLBUSDPerp,5,2,-262.75,-0.26,0.3,53,294,15.27,17.48,93.93,4.04,44.56,926.28,1189.03,0.78
0,170,SOLBUSDPerp,5,3,-250.67,-0.25,0.31,54,293,15.56,17.31,93.93,4.05,44.55,934.56,1185.24,0.79
0,171,SOLBUSDPerp,5,4,-355.21,-0.36,0.4,61,333,15.48,15.79,93.82,3.96,44.55,963.36,1318.57,0.73
0,172,SOLBUSDPerp,15,1,-500.59,-0.5,0.53,30,213,12.35,39.04,91.0,7.85,118.6,1171.12,1671.7,0.7
0,173,SOLBUSDPerp,15,2,-550.18,-0.55,0.59,48,276,14.81,34.49,91.03,7.99,118.6,1655.65,2205.83,0.75
0,174,SOLBUSDPerp,15,3,-518.13,-0.52,0.56,51,280,15.41,33.98,91.01,8.04,118.63,1732.78,2250.91,0.77
0,175,SOLBUSDPerp,15,4,-654.69,-0.65,0.7,58,320,15.34,32.24,90.91,7.89,118.43,1869.72,2524.41,0.74
0,176,SOLBUSDPerp,30,1,-425.94,-0.43,0.51,20,104,16.13,41.5,78.94,12.08,49.77,829.97,1255.91,0.66
0,177,SOLBUSDPerp,30,2,-276.36,-0.28,0.43,27,133,16.88,47.67,118.82,11.76,34.35,1287.11,1563.47,0.82
0,178,SOLBUSDPerp,30,3,-255.82,-0.26,0.35,29,136,17.58,48.49,118.85,12.22,67.78,1406.25,1662.07,0.85
0,179,SOLBUSDPerp,30,4,-311.17,-0.31,0.45,32,155,17.11,47.24,118.88,11.76,67.78,1511.68,1822.85,0.83
0,180,SOLBUSDPerp,60,1,-33.6,-0.03,0.21,7,48,12.73,90.83,156.29,13.95,56.85,635.78,669.38,0.95
0,181,SOLBUSDPerp,60,2,-52.95,-0.05,0.28,10,61,14.08,90.92,156.28,15.77,56.8,909.24,962.19,0.94
0,182,SOLBUSDPerp,60,3,-27.36,-0.03,0.39,12,66,15.38,87.81,156.26,16.38,71.54,1053.74,1081.11,0.97
0,183,SOLBUSDPerp,60,4,-21.39,-0.02,0.35,13,75,14.77,85.4,156.29,15.09,71.54,1110.2,1131.59,0.98
0,184,SOLBUSDPerp,120,1,-30.01,-0.03,0.29,2,19,9.52,143.84,171.63,16.72,43.03,287.69,317.69,0.91
0,185,SOLBUSDPerp,120,2,-141.21,-0.14,0.34,3,27,10.0,140.22,171.57,20.81,61.97,420.66,561.88,0.75
0,186,SOLBUSDPerp,120,3,-141.21,-0.14,0.34,3,27,10.0,140.22,171.57,20.81,61.97,420.66,561.88,0.75
0,187,SOLBUSDPerp,120,4,-64.48,-0.06,0.34,4,29,12.12,130.0,171.71,20.15,62.01,520.0,584.47,0.89
0,188,SOLBUSDPerp,240,1,-244.32,-0.24,0.28,0,10,0.0,0.0,0.0,24.43,40.04,0.0,244.32,0.0
0,189,SOLBUSDPerp,240,2,-378.41,-0.38,0.38,0,12,0.0,0.0,0.0,31.53,52.41,0.0,378.41,0.0
0,190,SOLBUSDPerp,240,3,-389.15,-0.39,0.39,0,12,0.0,0.0,0.0,32.43,56.54,0.0,389.15,0.0
0,191,SOLBUSDPerp,240,4,-402.44,-0.4,0.4,0,16,0.0,0.0,0.0,25.15,56.55,0.0,402.44,0.0
0,192,SOLBUSDPerp,360,1,-231.18,-0.23,0.27,1,10,9.09,125.69,125.69,35.69,76.05,125.69,356.86,0.35
0,193,SOLBUSDPerp,360,2,64.74,0.06,0.26,2,6,25.0,155.67,185.43,41.1,101.26,311.34,246.6,1.26
0,194,SOLBUSDPerp,360,3,-152.6,-0.15,0.37,2,12,14.29,155.67,185.43,38.66,76.14,311.34,463.94,0.67
0,195,SOLBUSDPerp,360,4,-152.6,-0.15,0.37,2,12,14.29,155.67,185.43,38.66,76.14,311.34,463.94,0.67
0,196,MATICBUSDPerp,5,1,-256.34,-0.26,0.27,34,255,11.76,16.05,62.33,3.15,18.95,545.73,802.07,0.68
0,197,MATICBUSDPerp,5,2,-445.15,-0.45,0.45,50,344,12.69,13.83,55.32,3.3,20.01,691.53,1136.68,0.61
0,198,MATICBUSDPerp,5,3,-414.05,-0.41,0.41,55,355,13.41,13.39,55.32,3.24,20.01,736.44,1150.49,0.64
0,199,MATICBUSDPerp,5,4,-488.13,-0.49,0.49,61,398,13.29,13.28,55.29,3.26,20.0,809.89,1298.02,0.62
